adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,OtherIncome,sum_of_first_digits,total_deviation,CurrentRatio,DebtToEquityRatio,ProfitMargin,ReceivableTurnover,AQI,DEPI,TATA
0000790051-18-000095,0.0,20161231.0,515800000.0,334400001.3,531200000.0,-900000.0,1170,0.002549244141,10.512862512091722,0.39881950909353936,0.35279953096863353,9.259015122140363,0.22061008448516614,0.2563572462270002,0.06695723836434184
0000791915-18-000007,0.0,20161231.0,742153000.0,-38787000.0,217419000.0,1005402000.0,1356,0.0016845897469999998,11.358546392632864,0.2814472367625627,-1.5898856695710717,2.681313691462542,0.32253516038158925,0.3303693548184571,-0.22414635381962172
0000791963-18-000005,0.0,20161231.0,825237000.0,106179000.55,-90850000.0,50457000.0,1298,0.008943176176999999,14.3953456327335,1.151157255989511,-0.2012673469479593,1.8849530498511335,0.031934637005254896,0.3285215515860729,-0.03130384953377409
0000792977-18-000012,0.0,20161231.0,101853000.0,249794000.0,254338000.0,0.0,1076,0.00796135747,12.886078314669893,1.2999243310271131,0.5664900031336811,26.662503804502567,0.5593881563968222,0.2810977460423955,0.1254301810247427
0000792987-18-000008,0.0,20161231.0,118049000.0,112967000.0,134806000.0,4987000.0,1154,0.009687406037,37.982041950412935,0.1984827491078041,-0.003132214486099818,9.719955272810443,0.027924242933693662,0.5096548540518591,-0.028549274004751476
0000793074-18-000012,0.0,20161231.0,447252000.0,-391248000.0,309027000.0,165370000.0,856,0.007873757955,5.768655684118008,0.39253095686547096,-0.1805407333464408,5.651898705874988,0.010697799796455463,0.1262757288111889,-0.08113393202999976
0000793952-18-000012,0.0,20161231.0,42768551000.0,700480001.4,1656514000.0,1047173000.0,1128,0.002761422561,75.13848598767814,1.0699217570508213,0.18151085315268176,0.2814248722151003,0.0007468520072134722,0.29830023695191765,0.006531909097618055
0000794323-18-000004,0.0,20161231.0,0.0,0.0,0.0,0.0,438,0.02261345114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000797468-18-000005,0.0,20161231.0,6039000000.0,-240000000.0,6766000000.0,4408000000.0,1134,0.002691101055,6.798996215237782,0.4866563056983277,0.4170981130460827,3.870011591323067,0.0,0.2197329618212988,0.011056852690241271
0000798354-18-000005,0.0,20161231.0,1005000000.0,36000000.0,1480000000.0,2243000000.0,1014,0.005490422427,2.8349423480115314,0.4914851056926822,0.09392519406881186,12.956218905472634,0.36184415554838345,0.3045066991473813,-0.006675325917400732
0000798941-18-000006,0.0,20161231.0,50926587000.0,46303000.0,230506000.0,2197027000.0,1474,0.004620081621,1504.5174369272547,1.3558481714154738,-3.6469319818811328,0.017365821118151898,0.005151628071959458,0.20443751138994848,-0.031379592379032616
0000798949-18-000008,0.0,20161231.0,174393000.0,-119114000.0,249788000.0,245650000.0,1324,0.006797523472,45.17075563725352,0.9080122937659998,-1.59819388876279,5.077893034697493,0.00162179602134771,0.27744891636081925,-0.04299450764038465
0000799233-18-000007,0.0,20161231.0,39476000.0,228020000.0,155781000.0,10354000.0,954,0.01042932134,9.452189179819143,0.35196219006696017,0.4468570157477171,44.41356773735941,0.04766443073377502,0.18857785594369444,0.17014240070845785
0000799292-18-000009,0.0,20161231.0,169718000.0,60295000.0,34197000.0,1312414000.0,1284,0.006332448042,30.819198788397326,0.29177171320187145,0.5552711246158276,23.860839745931486,0.0004311125377334246,0.037450987381478576,0.2806206449225601
0000799698-18-000002,0.0,20161231.0,-4254199.0,125672577.0,-49850352.0,85568906.0,706,0.008219436826,114.77801510736937,1.3918372815371651,-1062.29213,-0.023506187651306392,0.0004014189478886987,0.07406659828371336,-0.05897009501741717
0000801337-18-000058,0.0,20161231.0,75696836000.0,-1308373000.0,398145000.0,22489077000.0,2050,0.004768769779,562.3861880719162,0.9613776495491768,-203.05086157196845,0.0002062305483943873,0.0073466745537706934,0.2684647071603357,-0.030480661854494405
0000801348-18-000007,0.0,20161231.0,0.0,0.0,0.0,0.0,170,0.0289108715,0.0,0.0,0.0,0.0,0.0,0.0,-0.010751598475178285
0000802481-18-000011,0.0,20161231.0,1842907000.0,-165176000.0,795362000.0,640795000.0,1196,0.005183917104,2.256065622280905,1.1320020981435173,0.2604983855869692,6.752625607260701,0.05960273356573743,0.286157362773654,0.11442006672788965
0000803649-18-000007,0.0,20161231.0,181057000.0,5615805000.0,163703000.0,0.0,840,0.009194363546,117.077265186192,0.18338921464417876,-0.24920376035111544,3.945138823685359,0.0128655554922249,0.1970652752583703,-0.016618205734892668
0000804269-18-000010,0.0,20161231.0,88990000000.0,-41131000000.0,9762000000.0,42275000000.0,1008,0.005079986374,77.25999060304889,2.090990434196859,0.3606079349650968,0.25434318462748623,0.0029032585032564557,0.15680384799616798,-0.0038613579428182056
0000804753-18-000006,0.0,20161231.0,2784371000.0,-860621000.0,1245637000.0,5727693000.0,1080,0.002983523195,11.170988584163377,0.20040717220133547,0.200664303478002,4.8362420094161305,0.2688444072544641,0.2632020511939232,0.061840800267489414
0000805022-18-000009,0.0,20161231.0,533399000.0,1502239000.0,717917000.0,2435478000.0,1100,0.0074719766900000015,23.23037689670492,0.5207619014510262,-0.8307372083809437,3.2650417417355486,0.05966263775942692,0.10283089309615856,-0.055790721906947935
0000805676-18-000048,0.0,20161231.0,43341709000.0,165284003.76,87887000.0,40208000.0,1908,0.02043521648,1724.1723914818374,0.6920591362227579,-5.868582377167263,0.0068067228267348675,0.0009682611283635678,0.3394569331345338,-0.0243518574659553
0000807863-18-000008,0.0,20161231.0,631000.0,1835000.0,-1229000.0,3819000.0,404,0.02943857712,42.897959183673464,1.3867735470941884,-0.7017796610169491,18.70047543581617,0.5909048550927221,0.0691619202603743,-0.6571614947348803
0000808326-18-000004,0.0,20161231.0,2703000.0,120469000.0,2277000.0,104000.0,474,0.008133061318,29.5008085008085,0.7087418342805021,0.7685503587827228,18.61228264890862,0.0,0.08308670393510907,0.2674133192233637
0000808362-18-000006,0.0,20161231.0,7187000000.0,672000000.0,262000000.0,-89000000.0,1026,0.002723456971,18.647748770336737,0.19471295807043174,0.11772143475078192,4.181716989007931,0.3341913194682774,0.2470439189189189,0.03747683437435651
0000808461-18-000067,0.0,20161231.0,355250000.0,-195975000.0,200276000.0,121928000.0,1066,0.007524467075,13.9518477238689,2.272903620325436,0.92866901385164,6.469686136523576,0.09293916894916376,0.42441651462574015,0.19626525565861744
0000809248-18-000029,0.0,20161231.0,9391000.0,-66403000.0,62288000.0,184415000.0,1274,0.003565840625,15.039588011624069,0.8333836000593674,-0.9967792976346544,100.4773719518688,0.048852891607663367,0.17166993221895416,-0.3673911540146256
0000809248-18-000041,0.0,20161231.0,9391000.0,-66403000.0,62288000.0,184415000.0,1274,0.003565840625,15.039588011624069,0.8333836000593674,-0.9967792976346544,100.4773719518688,0.048852891607663367,0.17166993221895416,-0.3673911540146256
0000811532-18-000040,0.0,20161231.0,41301000.0,-34789000.0,358347000.0,0.0,924,0.004668852089,1.0449263509841833,2.932784036701052,0.3372505415990537,64.72739158858138,0.04829448554586036,0.1826232120049958,0.048039434280541166
0000811596-18-000011,0.0,20161231.0,454200000.0,-14199998.199999988,165600000.0,376200000.0,1320,0.001809019413,18.485894587230888,0.4939420989373016,-0.6523910728421055,3.6602818141787763,0.009098913998297877,0.12490666224176555,-0.17473830604853752
0000811808-18-000008,0.0,20161231.0,8385144000.0,-3964000.0,27837000.0,51523000.0,1818,0.008075105418999999,7922.3304239401505,0.5482744389116702,-28.739504373177837,0.0008181135589323213,0.002718835187855207,0.2301795082048192,-0.017549653687041915
0000811830-18-000006,0.0,20161231.0,719140477000.0,14483279000.0,5289994000.0,60721556000.0,1980,0.0007451437729000001,118.66582367392827,0.7782411412771549,63.61074909351447,-0.00037360572599225286,0.006344203937524885,0.15063096868621345,-0.02263535120569474
0000813672-18-000008,0.0,20161231.0,671138000.0,1047566000.0,444879000.0,504341000.0,1202,0.0062516860250000006,24.92429396304816,0.5542072841684649,0.2574125334003324,7.285568690790867,0.2502024787887419,0.3337652667754034,0.06633975385508607
0000813762-18-000029,0.0,20161231.0,12730000000.0,3298000000.0,2588000000.0,21740000000.0,1772,0.00927381493,8.338929399129501,0.7513543365066008,0.0955525267629117,5.936449332285938,0.07425286906114137,0.12286033896874142,0.0226832086483099
0000813828-18-000018,0.0,20161231.0,5448000000.0,1405000000.0,3370000000.0,3062000000.0,1382,0.006326558222,18.232375544988308,0.28217517131064945,0.048720597736710634,4.261013215859031,0.30418326451240496,0.24640371229698374,-0.013472855980493444
0000813920-18-000008,0.0,20161231.0,50756000.0,34996000.0,118687000.0,0.0,1128,0.01611794179,4.7649444818329725,2.117873557529591,0.12010561692793015,69.44461738513674,0.15690952525485813,0.15511635769964868,0.04124368439150699
0000814184-18-000010,0.0,20161231.0,114477158000.0,-498764000.0,289283000.0,11788326000.0,1678,0.008875275032,336.82259129897585,0.8815822905078367,-2.186365402539091,0.017198321782237118,0.003280479538385728,0.16043838729824936,-0.03153452666478684
0000814549-18-000008,0.0,20161231.0,85729000.0,148326000.0,83748000.0,73388000.0,1152,0.005548058683,36.410863339560386,0.293671982608921,0.04969276984870339,4.707601861680413,0.2406872249714318,0.18118456184946213,-0.02153986165984926
0000814676-18-000010,0.0,20161231.0,3572479.0,2797036.0,596296.0,11835.0,468,0.02872560599,78.45991462049787,0.054038923161765284,0.5638126908948852,8.594061994486182,0.0,0.26251247262563243,0.2311277143831773
0000815556-18-000010,0.0,20161231.0,555700000.0,253600001.2,519900000.0,984400000.0,806,0.01318140783,16.265164011728057,0.3442515815330573,0.5360668645145661,8.913622458160877,0.00042591086843135617,0.148393773628741,0.1653618306269846
0000816284-18-000005,0.0,20161231.0,1946000000.0,8315000000.0,4174000000.0,124000000.0,1328,0.005478960699,9.761350556337126,0.6900840336132669,-0.017549360334534587,13.118191161356627,0.3207209308136291,0.13798781491849169,-0.038495174116285065
0000816761-18-000007,0.0,20161231.0,1661000000.0,1060000000.0,446000000.0,112000000.0,1080,0.003964797356,25.53921582434641,0.7336979385749528,0.35840270407506714,4.266706803130643,0.14211453691591724,0.19916666666666666,0.18449338819252467
0000816956-18-000003,0.0,20161231.0,159841000.0,-262910000.0,40364000.0,400000000.0,988,0.004107976902,9.179154675196433,0.8913818383613187,0.09954899371030183,6.053603268247821,0.3973846250093892,0.21177279622848666,0.011330025224850214
0000818479-18-000014,0.0,20161231.0,711100000.0,1482100000.0,576100000.0,1243700000.0,1272,0.001294269419,14.068405085235481,0.2364313472813549,0.31882406242777,6.6682604415694,0.4813946418143205,0.2542047515894401,0.020465564595905133
0000819689-18-000019,0.0,20161231.0,1724863.0,-498444.0,661247.0,325450.0,622,0.007973186237,5.923974546643129,0.9406899398598708,0.4398024944177717,22.964447611201585,0.0022409154150112576,0.3520175227775814,0.21361278435788555
0000820027-18-000005,0.0,20161231.0,8690000000.0,1511000000.0,867000000.0,94000000.0,1190,0.004579363043,215.1386321626617,2.3009483284967325,-6.692697768762678,0.45385500575374,0.0,0.031832797427652736,-0.11416571050493715
0000820027-18-000008,0.0,20161231.0,8465000000.0,10331000000.0,2339000000.0,4410000000.0,1770,0.003165025461,122.7738756003512,1.730074210112272,0.5079381390330371,4.59846426461902,0.0109521968766515,0.21566702660253265,0.08319374647087784
0000821026-18-000009,0.0,20161231.0,231806400.0,51277000.0,39585000.0,149903000.0,1230,0.003153133687,5.955079893233403,0.941888755994962,0.42407236810390136,29.352045500037967,0.055798415473036315,0.17784349959671955,0.3026437652534245
0000821127-18-000044,0.0,20161231.0,24827046000.0,-673368999.6,212294000.0,965603000.0,1934,0.005307576835,1204.4852493213298,0.5148789365886509,-1.7028254786854666,0.01835397574081105,0.018979433559384477,0.40749844355145176,-0.027753073530087883
0000821130-18-000008,0.0,20161231.0,2877000000.0,425000000.0,501000000.0,33000000.0,1050,0.004914680148,12.303875236294894,0.17346271808537386,0.6730114205570026,6.939172749391728,0.08324346744089595,0.26248072083773033,0.26824968892575696
0000821189-18-000012,0.0,20161231.0,1461424000.0,1451516000.1675,2388420000.0,1014393000.0,1478,0.003795234369,27.838440516951557,0.513976619780778,-0.3544145992871898,10.288197675691654,0.0,0.12494927330130845,-0.016188830921849712
0000821483-18-000017,0.0,20161231.0,101334000.0,-148058000.0,-23891000.0,411753000.0,1398,0.0045014880200000005,31.287927659829407,1.0142058271515588,0.058708876920656176,24.02085183650108,0.030807002546263337,0.25757761121770456,0.017696393818078294
0000822411-18-000004,0.0,20161231.0,0.0,265740.0,-19864442.0,8745805.0,494,0.02222306879,23.703523687385978,-2.012273410604781,0.0,0.0,0.0,0.058468930356231574,-0.27183085799763457
0000822416-18-000009,0.0,20161231.0,938510000.0,923117000.0,68270000.0,2671426000.0,1280,0.002848578516,5.196023943210052,0.631789825095827,0.9834446833719972,29.6731158964742,0.01086390228548062,0.012952161988393052,0.4662285572140866
0000822662-18-000021,0.0,20161231.0,13788172000.0,54234000.0,-29508000.0,5094276000.0,1494,0.005969106699,870.6226774425363,0.9612023789224794,-4.493948111556662,0.009640074115698586,0.0,0.1779338095203066,-0.028397762604656224
0000822818-18-000006,0.0,20161231.0,587863000.0,278631000.0,260822000.0,298386000.0,1344,0.004353609726,7.025676479975157,1.7924714619065696,0.735734918035803,14.793378729397835,0.1884138413198817,0.2950157367682775,0.3651249691836597
0000823094-18-000011,0.0,20161231.0,1528109000.0,188320000.0,158370000.0,170058000.0,1500,0.004677567823,25.73003436092232,1.2705351275354215,0.4544790919450537,2.4009825215347864,0.02080859907930677,0.14552790776651528,0.18375999271474808
0000824142-18-000021,0.0,20161231.0,87737000.0,36149000.0,63923000.0,26919000.0,932,0.008596592691,10.36397519481687,0.1630920743209346,0.2676295211996309,6.089004638863878,0.0,0.18475106503641972,0.05378764015486378
0000824410-18-000004,0.0,20161231.0,20045437000.0,-22509999.01999998,140142000.0,3384204000.0,2068,0.006993856655,653.1892842078328,0.5322531378884944,-387.42883845912775,0.00019101604020905106,0.0032366914094746897,0.183223528523602,-0.058919789014128074
0000825313-18-000011,0.0,20161231.0,0.0,-6108000.0,169531000.0,198297000.0,422,0.04589403631,0.0,0.0002045863484895011,0.9356081419571632,0.0,0.0,0.0,1.162198118234994
0000826154-18-000056,0.0,20161231.0,3618704000.0,-77714999.65,15587000.0,222240000.0,1244,0.005754040283,306.3166455505321,1.5058051199931546,-32.26833561509877,0.0014129367862085432,1.6226553731235605e-05,0.21683675222485652,-0.03184902108708612
0000826675-18-000005,0.0,20161231.0,61757000.0,352054000.0,204908000.0,40664745000.0,866,0.00888551755,1359.2655461186673,9.871981996401148,1030.7595563945258,-0.06862379973120455,0.0,0.12263226649248855,-0.1997347652718514
0000827052-18-000046,0.0,20161231.0,1803000000.0,-5220000000.0,6779000000.0,9208000000.0,2430,0.004379273462,7.860086193860577,1.2631659410320883,-0.3734765929999661,16.337770382695506,0.008813908861615259,0.0973259915319531,-0.038037792843191566
0000827054-18-000021,0.0,20161231.0,43551000.0,-368862000.0,746240000.0,1546361000.0,844,0.004992684262,7.118966315545781,-0.7072813690954427,-0.2560353655517322,79.66730959105415,0.9188629632480744,0.455005829168349,-2.2075437807498397
0000827187-18-000009,0.0,20161231.0,36411000.0,-40451000.0,152162000.0,2298000.0,812,0.00479839244,6.576718025758937,0.6132593887789298,0.2629376015229176,60.47867402707973,0.10512173629636777,0.3846805929408196,0.2576258706227442
0000827809-18-000006,0.0,20161231.0,35232000.0,144688000.0,-34188000.0,36481000.0,762,0.007689713387,5.344021458789492,0.95350576342866,-3.935944352438485,0.7705495004541326,0.31375312454518445,0.2240379546652609,-0.02997190155681443
0000827871-18-000003,0.0,20161231.0,58113000.0,7617000.0,53207000.0,65619000.0,810,0.005338691483,11.335673544733574,0.12634300384474992,0.032906340603384224,6.109889353500937,0.3603222556097349,0.042341220423412214,-0.05203603352250352
0000828916-18-000015,0.0,20161231.0,129037000.0,-74450000.0,253750000.0,765789000.0,1608,0.01271520101,3.1168623157366104,0.42367435882127663,0.718227620927307,19.67592240985144,0.01194101052432328,0.17708311691506573,0.06840177914599102
0000829114-18-000010,0.0,20161231.0,0.0,0.0,0.0,0.0,170,0.05189027274,0.0,0.0,0.0,0.0,0.0,0.0,-0.012114930498816404
0000829224-18-000009,0.0,20161231.0,128700000.0,1868600000.0,1529800000.0,-10400000.0,518,0.01094025388,-136.19884726224785,0.04406407565426455,-0.5103687945565859,47.846930846930846,0.0,0.4358800033993371,-0.8669177535761331
0000829323-18-000008,0.0,20161231.0,8234646.0,6466837.0,1018155.0,0.0,568,0.02041815834,7.79683233269351,0.7928942307677727,-0.006955859372985833,11.280982449033024,0.22850207082085414,0.4002110870710369,-0.0073246541953404295
0000830122-18-000010,0.0,20161231.0,-486000.0,140774000.0,-12690000.0,-661000.0,902,0.0040579035830000006,88.67249064917766,0.2760319241123164,0.2525186764903735,-2095.2366255144034,0.06544871291317468,0.019307808498062653,0.13853619666446407
0000830748-18-000004,0.0,20161231.0,5114000.0,9024000.0,1423000.0,3025000.0,542,0.02492455752,1.3320221076783718,-7.060416176942584,-0.23301669715027434,16.571177160735235,0.036546600012685726,0.1100523983252124,-0.015613729461344771
0000831001-18-000040,0.0,20161231.0,2046395000000.0,75948000000.0,53932000000.0,313586000000.0,2592,0.003244177323,29.70058819239168,1.2680004437028718,-4.976280914240194,0.04752503793255945,0.053216257311333386,0.007748353474886588,-0.06882838122520488
0000831259-18-000008,0.0,20161231.0,2309000000.0,12151000000.0,4018000000.0,-934000000.0,1880,0.007173389887,5.540851637392271,1.2010581334408492,0.18297627376468129,16.556517973148548,0.002661950384961864,0.27180206019888503,0.010767155184113522
0000831547-18-000015,0.0,20161231.0,59263000.0,187862000.0,-40459000.0,74072000.0,1280,0.008180434996,12.802624443961635,0.4958431568657668,-0.007878137247804317,10.255336381890894,0.2710728277626125,0.3404780409320844,0.014886168814496744
0000831641-18-000010,0.0,20161231.0,35202000.0,89828000.09,-58747000.0,91353000.0,470,0.01175464259,-2.436841310574353,-0.7405771744171341,0.7945387825253621,30.709647179137548,0.03849993798596385,0.9607083105567428,5.988215100204642
0000832101-18-000019,0.0,20161231.0,851709000.0,211542000.0,399917000.0,570902000.0,1452,0.005270801535,9.699810728139981,0.6399558933751107,0.3904877579968637,3.121384181686468,0.34606421518603203,0.18286451383140306,0.0467134318967308
0000832428-18-000020,0.0,20161231.0,208282000.0,56227000.0,332345000.0,4494000.0,1324,0.0062967674230000005,117.3221548078691,0.29181997614245697,0.4306819427754193,14.378400437867892,0.41141669619389376,0.3498035898728824,0.1412357707004547
0000832480-18-000008,0.0,20161231.0,80567323.0,35154041.0,-11376187.0,82016673.0,850,0.002268767652,16.451040632345947,0.7757921304436602,-5.449081122673176,0.5990370066037816,0.0,0.09845564836693667,-0.4036442542528314
0000833079-18-000007,0.0,20161231.0,87868000.0,-11464000.0,-94819000.0,284304000.0,1028,0.006171636322,25.984030361758517,0.3097697836793463,0.9296046781086996,73.90111303318616,0.002143451043309708,0.012217078108864922,0.3359843454533987
0000833444-18-000008,0.0,20161231.0,-37000000.0,1438000000.0,-3770000000.0,3145000000.0,1444,0.006484993297,-1.119047619047619,0.18084214058802392,0.2653726202113299,-580.6216216216218,0.024005155469631112,0.0991404011461318,1.525857902368294
0000833640-18-000067,0.0,20161231.0,93897000.0,-83253000.0,97901000.0,0.0,860,0.006180214989999999,25.589828541479484,0.10466861438511096,0.5077938632299904,7.344015250753485,0.11265168386985006,0.309124326527933,0.12667702791259394
0000833795-18-000004,0.0,20161231.0,22877000.0,40643000.0,1830000.0,15824000.0,1092,0.007116461159,55.61597547633707,0.12096598411236605,0.6391063054355978,13.52310180530664,0.009977619905702895,0.1248135640373722,0.13208801647795018
0000836658-18-000034,0.0,20161231.0,5210000000.0,1373000000.0,714000000.0,1075000000.0,1410,0.004289101509,180.7988223748773,1.5955931185982897,-6.760107260726072,0.9305182341650672,0.0,0.0,-0.17622696319373546
0000837010-18-000043,0.0,20161231.0,5697000000.0,-2039000000.0,2054000000.0,440000000.0,1366,0.001647349508,253.8724324324324,1.8769694769575995,-7.007765697803418,0.7911181323503599,0.0,0.000631811720107408,-0.13948473828470015
0000837465-18-000004,0.0,20161231.0,305142000.0,214890000.0,77710000.0,1082000.0,1246,0.01162685136,12.81340235427599,0.14167095901782847,0.3719968471486545,6.831039319398839,0.09113803086848836,0.2953281101379945,0.18834069851056506
0000840489-18-000030,0.0,20161231.0,83070000.0,95932000.0,96854000.0,400000000.0,1130,0.006830524427999999,8.392061936519049,0.25601685044010264,0.5575329012553643,49.63123871433731,0.23855868552931625,0.2399110841885469,0.307244988549532
0000842162-18-000007,0.0,20161231.0,2955600000.0,924900000.0,1618500000.0,14000000.0,1336,0.009156877472,6.755839096481353,0.5103343897739927,0.27673859554334257,8.803457842739206,0.03841717915112408,0.18136418597717524,0.1125536825635649
0000842183-18-000013,0.0,20161231.0,64851000.0,93775009.12,117669000.0,277076000.0,1198,0.01007665658,8.414991200652086,0.8061135928376807,0.1722721685350301,8.792401042389477,0.030581422571216762,0.14227330672222913,-0.002236884984260716
0000842517-18-000059,0.0,20161231.0,7085222000.0,-15893999.020000005,23912000.0,232766000.0,1708,0.009335757737,604.1992603170316,0.4781658654204933,-14.894195024306548,0.001974250065841268,0.00949235383048408,0.2783936359605292,-0.02211917489553108
0000842518-18-000031,0.0,20161231.0,4838613000.0,-153536999.24,11540000.0,247699000.0,1446,0.00518684336,945.9394980134103,0.7896519877863766,-2198.0967741935488,1.9220384023272785e-05,0.0026944299928863824,0.31413995327474137,-0.03525367651482633
0000842633-18-000010,0.0,20161231.0,108960000.0,-40250000.0,161580000.0,402420000.0,960,0.011413882,22.250596455351058,0.2894770506045036,0.6493618054190521,16.97659691629956,0.2797812906019922,0.26471314511482424,0.2251169308813339
0000844059-18-000005,0.0,20161231.0,5869000.0,-10000000.0,11180000.0,8080000.0,1316,0.00429092405,59.218768590674934,0.25374654923716017,-0.02237077033416573,3.2071903220310105,0.003193575657661541,0.1697509503020038,-0.008886769654688839
0000844965-18-000004,0.0,20161231.0,56244000.0,27071000.0,55659000.0,853424000.0,1376,0.004137045056,58.57313623938093,1.7288543589418637,0.6069569879248283,39.22368608207098,0.015558500862706269,0.20260738166757414,0.14373298627254125
0000845877-18-000017,0.0,20161231.0,20890459000.0,-1248967999.74,212691000.0,1089201000.0,1562,0.006984597394,704.7546408182059,1.0523941961480128,-52879.34596399999,7.180311356490538e-07,0.0,0.0,-0.017924795328019483
0000846581-18-000007,0.0,20161231.0,0.0,0.0,0.0,0.0,170,0.009333258922,0.0,0.0,0.0,0.0,0.0,0.0,-0.01238653203699453
0000846901-18-000005,0.0,20161231.0,19509872000.0,44262000.37000001,50073000.0,608421000.0,1484,0.003949867422,4690.059762371817,0.6571549415877281,-171.5003348730312,0.00015945773503793362,0.005157884835573445,0.2069287418317602,-0.020833103538486258
0000846913-18-000031,0.0,20161231.0,185140000.0,13080000.0,-5476000.0,0.0,936,0.01450529807,32.80625686154561,0.3384496112221332,0.2722677166732988,1.4930863130603866,0.05503809673593052,0.26622838070193183,0.15375658148942445
0000849146-18-000041,0.0,20161231.0,448000.0,15320000.0,5100000.0,7000.0,470,0.01736813937,-2.1010270383567384,-1.9559128630705396,-0.00905830300808964,341.04464285714283,0.0,0.015509698255628368,-0.10381874949963972
0000849399-18-000004,0.0,20161231.0,-114000000.0,5496000000.0,-1128000000.0,89000000.0,670,0.01379807868,-5.077348066298343,9.513043503077503,-1.6614926642568573,-41.25438596491228,0.06349451568051911,0.3938053097345133,-1.0329059168855246
0000849547-18-000005,0.0,20161231.0,5828000.0,-12368000.0,24734000.0,-25279000.0,678,0.006620641345000001,6.101244813278008,-0.08444215119085803,0.28218092727126504,294.42999313658197,0.03528412949966042,0.0626505205462905,1.7337218926118785
0000849869-18-000010,0.0,20161231.0,303137000.0,-190025999.575,394551000.0,919482000.0,1010,0.002516846248,8.819893359063336,0.906511704326158,-0.18453065930721088,14.5769239650719,0.07918742676075463,0.30874832345929604,-0.06912163656570561
0000850261-18-000005,0.0,20161231.0,2985000.0,82398000.0,0.0,3600000.0,700,0.008795670505,54.94609536973047,0.6702470293743849,0.21536773996473246,48.25527638190954,0.18966719754564432,0.1395955642530985,0.03370176189534658
0000850261-18-000013,0.0,20161231.0,3457000.0,112148000.0,-70928000.0,156830000.0,1024,0.01004573201,12.17501719855882,1.3172173355502224,-1.3678320239532629,53.42580271912064,0.17568452575864926,0.15099387356537092,-0.13522397789989465
0000850429-18-000014,0.0,20161231.0,212563000.0,-9583000.0,51122000.0,96755000.0,1358,0.01267674111,7.415124123447281,0.6354732593315633,0.4336768639788036,12.52855388755334,0.08925045736958492,0.2090479970069616,0.2565806773481821
0000850460-18-000008,0.0,20161231.0,186469000.0,72429000.0,58620000.0,1416000.0,642,0.0060235525650000005,15.358994901731444,0.09698592075296374,0.2732803533533271,6.3283280330778835,0.0,0.14792895795889666,0.08432674900297006
0000851205-18-000004,0.0,20161231.0,73214000.0,844098000.15,182081000.0,657363000.0,1076,0.002148022745,27.25360341927616,0.07927162861785164,0.6321897141658083,14.32021198131505,0.059974124736345995,0.18712134864959276,0.14106386919049815
0000851310-18-000017,0.0,20161231.0,191650000.0,-8152000.0,846000.0,25675000.0,1292,0.01004356137,11.96749838269856,0.7925041188445601,0.07493038282414681,5.1940725280459175,0.2087419612224424,0.28526821345057896,0.032082455604543036
0000851968-18-000038,0.0,20161231.0,4545867000.0,19720812000.0,1345289000.0,20937762000.0,1194,0.008849856249000001,17.777194997256764,0.39761787925163306,0.3247851047021479,2.4509412615899238,0.12868854291311727,0.22964332202336854,0.03127296055192515
0000852772-18-000032,0.0,20161231.0,41001000.0,-29143000.0,71162000.0,79642000.0,1252,0.005597448342,14.89500319488818,0.7875449947623819,0.14556164900479207,35.03165776444477,0.10917719417311766,0.5389515966756647,0.08723056108821094
0000854775-18-000005,0.0,20161231.0,0.0,93338000.0,-1852000.0,6084000.0,526,0.03019356039,0.0,0.04944308611790275,0.3606124331304187,0.0,0.5312866897724178,0.3034242812671672,0.2382146580630618
0000855658-18-000027,0.0,20161231.0,166446000.0,109822000.0,41734000.0,18614000.0,1150,0.004694992767,15.705031144189961,0.9666411950640555,0.3306614394023741,8.471894788700236,0.2763666441132025,0.3804582303255959,0.10635340554535018
0000856982-18-000007,0.0,20161231.0,94134000.0,14326000.0,87746000.0,224776000.0,1260,0.004209363173,13.099706011510792,0.7440894950125604,0.5446104588703791,15.149563388361273,0.1740410618643512,0.147028106399332,0.1658870521460114
0000857005-18-000004,0.0,20161231.0,-21184000.0,53701000.0,-47876000.0,61502000.0,596,0.005710886036,-10.85879945429741,1.6235655552543595,0.4296013279247247,-38.44901812688822,0.7732947162360565,0.32880197397661265,0.8391160537995511
0000858339-18-000052,0.0,20161231.0,200000000.0,21289000000.0,210000000.0,304000000.0,1302,0.004408911107000001,16.13277005804457,-12.070152731038053,0.0748142476783548,90.69,0.15255174076508649,0.12090598763723592,0.013795941132608085
0000858470-18-000006,0.0,20161231.0,652247000.0,679539000.08,395759000.0,1085279000.0,1120,0.004014065077,4.988568456285588,0.8534140624611207,-0.07279380937960113,3.371725741935187,0.0012028506425680876,0.16165852271810988,-0.01833189627987416
0000858470-18-000009,0.0,20161231.0,652247000.0,679539000.08,395759000.0,1085279000.0,1120,0.004014065077,4.988568456285588,0.8534140624611207,-0.07279380937960113,3.371725741935187,0.0012028506425680876,0.16165852271810988,-0.01833189627987416
0000859598-18-000018,0.0,20161231.0,214663634.79,226038000.0,100445000.0,176519000.0,1584,0.0043252386060000005,9.577318210371024,0.7043840051233377,-0.7273776983633179,7.389789153397388,0.011703488562825104,0.21924286051711014,-0.12539861132156285
