adsh,AccountsReceivable,Cash,CashFlowfromOps,OtherIncome,sum_of_first_digits,total_deviation,CurrentRatio,DebtToEquityRatio,ProfitMargin,ReceivableTurnover,AQI,DEPI,TATA,fraud
0001185185-13-001680,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-001680,-0.04962969304158889,-0.05146366385723591,-0.19130209347814353,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.013284632227842147,-0.013332388122162421,0.02760940856330659,-0.16871313906647556,-0.2253442359924914,0.5450070662948447,1.7168525539336383,1.0
0001185185-13-001680,-0.04962969304158889,-0.05146366385723591,-0.19130209347814353,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.013284632227842147,-0.013332388122162421,0.02760940856330659,-0.16871313906647556,-0.2253442359924914,0.5450070662948447,1.7168525539336383,1.0
0001185185-13-001680,-0.04962969304158889,-0.05146366385723591,-0.19130209347814353,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.013284632227842147,-0.013332388122162421,0.02760940856330659,-0.16871313906647556,-0.2253442359924914,0.5450070662948447,1.7168525539336383,1.0
0001185185-13-001680,-0.04962969304158889,-0.05146366385723591,-0.19130209347814353,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.013284632227842147,-0.013332388122162421,0.02760940856330659,-0.16871313906647556,-0.2253442359924914,0.5450070662948447,1.7168525539336383,1.0
0001185185-13-001680,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-001680,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-001680,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-001680,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9634125167268182,0.7884798238304804,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-001680,-0.04958449554228989,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9634125167268182,0.7884798238304804,-0.0132846199473877,-0.013332362010237351,0.02762021726291588,-0.03161464065815172,1.3828104815481408,0.43922013378765323,0.02190229337471797,1.0
0001185185-13-001680,-0.04958449554228989,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9634125167268182,0.7884798238304804,-0.0132846199473877,-0.013332362010237351,0.02762021726291588,-0.03161464065815172,1.3828104815481408,0.43922013378765323,0.02190229337471797,1.0
0001185185-13-001680,-0.04958449554228989,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9634125167268182,0.7884798238304804,-0.0132846199473877,-0.013332362010237351,0.02762021726291588,-0.03161464065815172,1.3828104815481408,0.43922013378765323,0.02190229337471797,1.0
0001185185-13-001680,-0.04958449554228989,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9634125167268182,0.7884798238304804,-0.0132846199473877,-0.013332362010237351,0.02762021726291588,-0.03161464065815172,1.3828104815481408,0.43922013378765323,0.02190229337471797,1.0
0001185185-13-002387,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.049629591925279715,-0.051473738884374454,-0.1914125067474187,-0.06670362033452036,-0.9699042075215637,0.6081178259426248,-0.013284633895512868,-0.013332387101040701,0.027611607429092414,-0.22842384885754538,-0.2253442359924914,0.5406859662517527,1.3900350512631086,1.0
0001185185-13-002387,-0.049629591925279715,-0.051473738884374454,-0.1914125067474187,-0.06670362033452036,-0.9699042075215637,0.6081178259426248,-0.013284633895512868,-0.013332387101040701,0.027611607429092414,-0.22842384885754538,-0.2253442359924914,0.5406859662517527,1.3900350512631086,1.0
0001185185-13-002387,-0.049629591925279715,-0.051473738884374454,-0.1914125067474187,-0.06670362033452036,-0.9699042075215637,0.6081178259426248,-0.013284633895512868,-0.013332387101040701,0.027611607429092414,-0.22842384885754538,-0.2253442359924914,0.5406859662517527,1.3900350512631086,1.0
0001185185-13-002387,-0.049629591925279715,-0.051473738884374454,-0.1914125067474187,-0.06670362033452036,-0.9699042075215637,0.6081178259426248,-0.013284633895512868,-0.013332387101040701,0.027611607429092414,-0.22842384885754538,-0.2253442359924914,0.5406859662517527,1.3900350512631086,1.0
0001185185-13-002387,-0.049629591925279715,-0.051473738884374454,-0.1914125067474187,-0.06670362033452036,-0.9699042075215637,0.6081178259426248,-0.013284633895512868,-0.013332387101040701,0.027611607429092414,-0.22842384885754538,-0.2253442359924914,0.5406859662517527,1.3900350512631086,1.0
0001185185-13-002387,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-002387,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-002387,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-002387,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-002387,-0.04960681068173093,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328461036519418,-0.013332369157790723,0.027268717634155306,-0.03738491665790342,1.4182428324573162,-0.3059054582793783,-0.02185476237040316,1.0
0001185185-13-002387,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.9699042075215637,0.6081178259426248,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-13-002387,-0.04958852873447908,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.9699042075215637,0.6081178259426248,-0.013284616922622524,-0.01333237131245235,0.027626973644387827,-0.028780589062919883,1.4113528557755817,0.4380570593650556,0.03759595721011634,1.0
0001185185-13-002387,-0.04958852873447908,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.9699042075215637,0.6081178259426248,-0.013284616922622524,-0.01333237131245235,0.027626973644387827,-0.028780589062919883,1.4113528557755817,0.4380570593650556,0.03759595721011634,1.0
0001185185-13-002387,-0.04958852873447908,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.9699042075215637,0.6081178259426248,-0.013284616922622524,-0.01333237131245235,0.027626973644387827,-0.028780589062919883,1.4113528557755817,0.4380570593650556,0.03759595721011634,1.0
0001185185-13-002387,-0.04958852873447908,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.9699042075215637,0.6081178259426248,-0.013284616922622524,-0.01333237131245235,0.027626973644387827,-0.028780589062919883,1.4113528557755817,0.4380570593650556,0.03759595721011634,1.0
0001185185-13-002387,-0.04958852873447908,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.9699042075215637,0.6081178259426248,-0.013284616922622524,-0.01333237131245235,0.027626973644387827,-0.028780589062919883,1.4113528557755817,0.4380570593650556,0.03759595721011634,1.0
0001185185-14-000582,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.013332386512958974,0.027268717634155306,-0.03738491665790342,2.381231864748693,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.013332386512958974,0.027268717634155306,-0.03738491665790342,2.381231864748693,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.013332386512958974,0.027268717634155306,-0.03738491665790342,2.381231864748693,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.0496286856461653,-0.05137703585770519,-0.19147319562500542,-0.06670955524772897,-0.8303328554345338,-0.2984175602083194,-0.01328463456703542,-0.013332386512958974,0.027268717634155306,-0.03738491665790342,2.381231864748693,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-000582,-0.04960669246496853,-0.05146677472282115,-0.19158144029623408,-0.06668924088766066,-0.8303328554345338,-0.2984175602083194,-0.013284548168756738,-0.013332363932983076,0.027614666998364623,-0.021387307215114025,1.2179395592226405,0.9131096831239062,0.07415118767081515,1.0
0001185185-14-000582,-0.04960669246496853,-0.05146677472282115,-0.19158144029623408,-0.06668924088766066,-0.8303328554345338,-0.2984175602083194,-0.013284548168756738,-0.013332363932983076,0.027614666998364623,-0.021387307215114025,1.2179395592226405,0.9131096831239062,0.07415118767081515,1.0
0001185185-14-000582,-0.04960669246496853,-0.05146677472282115,-0.19158144029623408,-0.06668924088766066,-0.8303328554345338,-0.2984175602083194,-0.013284548168756738,-0.013332363932983076,0.027614666998364623,-0.021387307215114025,1.2179395592226405,0.9131096831239062,0.07415118767081515,1.0
0001185185-14-000582,-0.04960669246496853,-0.05146677472282115,-0.19158144029623408,-0.06668924088766066,-0.8303328554345338,-0.2984175602083194,-0.013284548168756738,-0.013332363932983076,0.027614666998364623,-0.021387307215114025,1.2179395592226405,0.9131096831239062,0.07415118767081515,1.0
0001185185-14-000582,-0.04959006230563931,-0.05141978500999748,-0.19160262914033585,-0.06666305944196328,-0.8303328554345338,-0.2984175602083194,-0.013284599073376594,-0.013332377380474566,0.02760905698139041,-0.02752030670450307,1.3247906901912045,0.6418250841604363,0.027258951460850053,1.0
0001185185-14-000582,-0.04959006230563931,-0.05141978500999748,-0.19160262914033585,-0.06666305944196328,-0.8303328554345338,-0.2984175602083194,-0.013284599073376594,-0.013332377380474566,0.02760905698139041,-0.02752030670450307,1.3247906901912045,0.6418250841604363,0.027258951460850053,1.0
0001185185-14-000582,-0.04959006230563931,-0.05141978500999748,-0.19160262914033585,-0.06666305944196328,-0.8303328554345338,-0.2984175602083194,-0.013284599073376594,-0.013332377380474566,0.02760905698139041,-0.02752030670450307,1.3247906901912045,0.6418250841604363,0.027258951460850053,1.0
0001185185-14-000582,-0.04959006230563931,-0.05141978500999748,-0.19160262914033585,-0.06666305944196328,-0.8303328554345338,-0.2984175602083194,-0.013284599073376594,-0.013332377380474566,0.02760905698139041,-0.02752030670450307,1.3247906901912045,0.6418250841604363,0.027258951460850053,1.0
0001185185-14-001255,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.04961758471271477,-0.0514778900657275,-0.19148961666050715,-0.0666902243875638,-1.0705254148401202,-0.24361743380519127,-0.013284632358660805,-0.013332329210501037,0.02760178458738266,-0.03162311122027978,-0.2253442359924914,0.6391437988770788,0.4172032779449498,1.0
0001185185-14-001255,-0.04961758471271477,-0.0514778900657275,-0.19148961666050715,-0.0666902243875638,-1.0705254148401202,-0.24361743380519127,-0.013284632358660805,-0.013332329210501037,0.02760178458738266,-0.03162311122027978,-0.2253442359924914,0.6391437988770788,0.4172032779449498,1.0
0001185185-14-001255,-0.04961758471271477,-0.0514778900657275,-0.19148961666050715,-0.0666902243875638,-1.0705254148401202,-0.24361743380519127,-0.013284632358660805,-0.013332329210501037,0.02760178458738266,-0.03162311122027978,-0.2253442359924914,0.6391437988770788,0.4172032779449498,1.0
0001185185-14-001255,-0.04961758471271477,-0.0514778900657275,-0.19148961666050715,-0.0666902243875638,-1.0705254148401202,-0.24361743380519127,-0.013284632358660805,-0.013332329210501037,0.02760178458738266,-0.03162311122027978,-0.2253442359924914,0.6391437988770788,0.4172032779449498,1.0
0001185185-14-001255,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.013284602577985277,-0.013332378942106045,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.013284602577985277,-0.013332378942106045,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.013284602577985277,-0.013332378942106045,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-1.0705254148401202,-0.24361743380519127,-0.013284602577985277,-0.013332378942106045,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-001255,-0.04959314940896675,-0.05140993141898212,-0.19171886703132962,-0.06669048298021074,-1.0705254148401202,-0.24361743380519127,-0.013284607801410764,-0.013332377378198682,0.027628103459909494,-0.03434214653933108,1.4857784137721621,0.5988342976018872,0.0032342258048462203,1.0
0001185185-14-001255,-0.04959314940896675,-0.05140993141898212,-0.19171886703132962,-0.06669048298021074,-1.0705254148401202,-0.24361743380519127,-0.013284607801410764,-0.013332377378198682,0.027628103459909494,-0.03434214653933108,1.4857784137721621,0.5988342976018872,0.0032342258048462203,1.0
0001185185-14-001255,-0.04959314940896675,-0.05140993141898212,-0.19171886703132962,-0.06669048298021074,-1.0705254148401202,-0.24361743380519127,-0.013284607801410764,-0.013332377378198682,0.027628103459909494,-0.03434214653933108,1.4857784137721621,0.5988342976018872,0.0032342258048462203,1.0
0001185185-14-001255,-0.04959314940896675,-0.05140993141898212,-0.19171886703132962,-0.06669048298021074,-1.0705254148401202,-0.24361743380519127,-0.013284607801410764,-0.013332377378198682,0.027628103459909494,-0.03434214653933108,1.4857784137721621,0.5988342976018872,0.0032342258048462203,1.0
0001185185-14-002104,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.04961752807644478,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9861334345084276,-0.0866523430796608,-0.013284632996471937,-0.013332415883790269,0.027642122655389786,-0.01453145464010402,-0.2253442359924914,0.6349107894835406,1.2570554126087778,1.0
0001185185-14-002104,-0.04961752807644478,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9861334345084276,-0.0866523430796608,-0.013284632996471937,-0.013332415883790269,0.027642122655389786,-0.01453145464010402,-0.2253442359924914,0.6349107894835406,1.2570554126087778,1.0
0001185185-14-002104,-0.04961752807644478,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9861334345084276,-0.0866523430796608,-0.013284632996471937,-0.013332415883790269,0.027642122655389786,-0.01453145464010402,-0.2253442359924914,0.6349107894835406,1.2570554126087778,1.0
0001185185-14-002104,-0.04961752807644478,-0.05149400707107088,-0.19133269803716546,-0.0666902243875638,-0.9861334345084276,-0.0866523430796608,-0.013284632996471937,-0.013332415883790269,0.027642122655389786,-0.01453145464010402,-0.2253442359924914,0.6349107894835406,1.2570554126087778,1.0
0001185185-14-002104,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.013284602577985277,-0.013332378426294682,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.013284602577985277,-0.013332378426294682,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.013284602577985277,-0.013332378426294682,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.9861334345084276,-0.0866523430796608,-0.013284602577985277,-0.013332378426294682,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002104,-0.04958435486321997,-0.05144262231685976,-0.1916935716337265,-0.06669048298021074,-0.9861334345084276,-0.0866523430796608,-0.013284604574799852,-0.013332380224037016,0.027653058584822414,-0.03246447057495933,1.470444950956146,0.6036484079016766,0.024060747791758152,1.0
0001185185-14-002104,-0.04958435486321997,-0.05144262231685976,-0.1916935716337265,-0.06669048298021074,-0.9861334345084276,-0.0866523430796608,-0.013284604574799852,-0.013332380224037016,0.027653058584822414,-0.03246447057495933,1.470444950956146,0.6036484079016766,0.024060747791758152,1.0
0001185185-14-002104,-0.04958435486321997,-0.05144262231685976,-0.1916935716337265,-0.06669048298021074,-0.9861334345084276,-0.0866523430796608,-0.013284604574799852,-0.013332380224037016,0.027653058584822414,-0.03246447057495933,1.470444950956146,0.6036484079016766,0.024060747791758152,1.0
0001185185-14-002104,-0.04958435486321997,-0.05144262231685976,-0.1916935716337265,-0.06669048298021074,-0.9861334345084276,-0.0866523430796608,-0.013284604574799852,-0.013332380224037016,0.027653058584822414,-0.03246447057495933,1.470444950956146,0.6036484079016766,0.024060747791758152,1.0
0001185185-14-002995,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002995,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002995,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002995,-0.0496286856461653,-0.05142190529026317,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002995,-0.04961947909086424,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.995870970700546,0.27384507194727536,-0.01328463283187773,-0.013332422090219,0.027654597599578494,0.00014521399922871216,0.19277140013302474,0.5739520711461947,1.184118875160726,1.0
0001185185-14-002995,-0.04961947909086424,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.995870970700546,0.27384507194727536,-0.01328463283187773,-0.013332422090219,0.027654597599578494,0.00014521399922871216,0.19277140013302474,0.5739520711461947,1.184118875160726,1.0
0001185185-14-002995,-0.04961947909086424,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.995870970700546,0.27384507194727536,-0.01328463283187773,-0.013332422090219,0.027654597599578494,0.00014521399922871216,0.19277140013302474,0.5739520711461947,1.184118875160726,1.0
0001185185-14-002995,-0.04961947909086424,-0.05149632161655122,-0.19134454525878583,-0.0666902243875638,-0.995870970700546,0.27384507194727536,-0.01328463283187773,-0.013332422090219,0.027654597599578494,0.00014521399922871216,0.19277140013302474,0.5739520711461947,1.184118875160726,1.0
0001185185-14-002995,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.013284602577985277,-0.013332378683280084,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002995,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.013284602577985277,-0.013332378683280084,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002995,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.013284602577985277,-0.013332378683280084,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
0001185185-14-002995,-0.04959916173612111,-0.05138526547832835,-0.19147319562500542,-0.06670955524772897,-0.995870970700546,0.27384507194727536,-0.013284602577985277,-0.013332378683280084,0.027268717634155306,-0.03738491665790342,1.3248177083283124,-0.3059054582793783,-0.022113978226579498,1.0
