,Unnamed: 0,adsh,fraud,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
3068,3068,0001340127-18-000037,0.0,54929000.0,363394000.0,57692000.0,144305000.0,183805000.0,1027573083.85,499255000.0,1306976000.0,327298000.0,1237870025.8400002,382686000.0,1447469000.0,746529000.04,954,0.0030094855209999998,1725299000.0,11.955919753300302,1382175025.8400002,1.851468631179688,419895916.15,0.2900897471033922,26.35163574796556,13.851132563115339,0.037948308392096834,2607240000.0,0.19148793360028227,0.32446234803377283,0.13892235319725071
3069,3069,0001341141-18-000025,0.0,12676000.0,-258899000.0,86762000.0,822492000.0,59031000.0,476804000.0,1914000.0,2919300800.0,56810000.0,2639639000.0,3228225000.0,688269000.0,4136890001.58,542,0.008145292786,2673077800.0,3.24997422467331,3462131000.0,0.8368922061446425,211465000.0,0.307241790637091,54.29701798674661,6.722284455641616,0.018417217686689358,5903216800.0,0.0003242300028689637,0.01795753053610671,0.021124584141988482
3070,3070,0001341318-18-000014,0.0,3539985000.0,174409000.0,15863000.0,5961000.0,23039000.0,295593072.58,0.0,2281066002.6400003,125738000.0,1921615000.0,59864000.0,651000.0,2713304000.9,1630,0.001071667203,5995460002.64,1005.7809096862944,1927576000.0,0.7104165251518536,-294942072.58,-453.0600193241167,0.0001838990843181539,1984784.2165898615,5437.764976958525,6055324002.64,0.0,0.27790309156484083,-0.051327570984557584
3071,3071,0001343034-18-000017,0.0,8310205000.0,-11004000.0,28371000.0,52143000.0,24513000.0,609823736.8,36275000.0,2535714008.26,547175500.0,3531511000.0,67108000.0,52526000.0,5613022800.43,1450,0.02105809808,10834915008.26,207.79232127533896,3583654000.0,0.6384534906441971,-557297736.8,-10.609940539923084,0.0063206623663315175,57747.112382439176,158.21126680120318,10938298008.26,0.0033163294666690435,0.26754783292040035,-0.053542949401976
3072,3072,0001344596-18-000016,0.0,1128498000.0,305159000.0,576552000.0,24970000.0,402580000.0,1523290000.0,14338000.0,4846992000.0,765991000.0,4612405000.0,3052191000.0,6943075000.0,8019572004.82,976,0.007624796590000002,6280649000.0,251.52779335202243,4637375000.0,0.5782571684888921,5419785000.0,0.7806029749066515,6.152492073534911,59.32555387922498,0.1625357640526712,9347178000.0,0.0015339389064806808,0.1165287076914794,0.518149221080416
3073,3073,0001345126-18-000014,0.0,821914000.0,736477000.0,556962000.0,678852004.6800001,786829000.0,2584511000.0,8961367000.0,10007631000.0,2065146000.0,6945757000.0,1684284000.0,8261526000.0,12540795004.320002,1390,0.005898674259999999,11566022000.0,17.037619275282303,7624609004.68,0.6079845019437369,5677015000.0,0.6871630011211004,10.051569872273742,36.31273568587692,0.0994869470845943,22211673000.0,0.4034530402099833,0.3184107727975208,0.2305118124150306
3074,3074,0001347613-18-000003,0.0,12982000.0,467352000.0,-346817000.0,87392000.0,1615000.0,652723000.0,67000.0,601502000.0,242072000.0,656018000.0,504287000.0,67530000.0,-260264999.9998,580,0.009027091485,1081836000.0,12.379119370194068,743410000.0,-2.85635794286812,-585193000.0,-8.665674515030357,5.20181790171006,70.16777728417,0.1922404857100548,1586190000.0,4.223958037818942e-05,0.003192317879747461,-0.15028212257043608
3075,3075,0001347652-18-000021,0.0,1381869428.0,-168950087.0,151750208.0,14806894.0,1705494573.0,306109420.0,3437736.0,1542818170.0,567198796.0,1613066196.0,1588634458.0,535224875.0,5448450715.753,1242,0.001702707778,2755737511.0,186.11178759029409,1627873090.0,0.29877724419776097,229115455.0,0.4280732561243533,0.3873194269697672,942.3746256561786,2.5818482894689825,4347809705.0,0.0007906822591721152,0.5177376347283708,0.017794073855401178
3076,3076,0001348259-18-000008,0.0,4033081000.0,34484132000.0,1134443000.0,2783941000.0,0.0,131897791120.43,1926020000.0,50675212043.880005,15675209000.0,33589720000.0,6088659000.0,26751509000.0,69358609007.47,1888,0.001680551966,89192425043.88,32.03818796586566,36373661000.0,0.5244289284417817,-105146282120.43,-3.930480412167777,6.6330205121097245,55.02772067923347,0.15076087857324236,97207104043.88,0.019813572464113083,0.0,-1.0933431889139922
3077,3077,0001350102-18-000006,0.0,-1180629.0,232721.0,-29453413.0,13881651.0,111917600.0,74038191.84,4079622.0,707860681.0015,31718647.0,67819640.0,100234419.0,4731516.0,-6258547.99959995,536,0.008276261116,706912773.0015,50.924257712681296,81701291.0,-13.054352384166807,-69306675.84,-14.647879419619422,-4.00762305516805,-91.07642983770953,-0.2495244653087932,811226814.0015,0.0050289535917540365,0.5275349276784399,-0.04912715180532274
3078,3078,0001350420-18-000003,0.0,4103920.0,2048365.0,5949650.0,12871877.0,119027531.0,49226049.0,0.0,160699728.0,8250000.0,62202243.0,473496638.0,51883695.0,268806575.0,292,0.0399174042,166852013.0,12.962523880549822,75074120.0,0.27928676967815985,2657646.0,0.051223144380908116,12.642472319148519,28.870935271668678,0.07909845279909228,640348651.0,0.0,0.20088215338267493,-0.005140955626062527
3079,3079,0001350593-18-000017,0.0,209700000.0,1392800000.0,-7000000.0,199000000.0,488600000.0,216300000.0,873900000.0,4439700000.0,4700000.0,3920100000.0,1703100000.0,668000000.0,6720000000.07,518,0.013927955209999999,6042200000.0,30.362814070351764,4119100000.0,0.6129613095174246,451700000.0,0.6761976047904191,3.1855030996661897,114.58158682634729,0.31392215568862275,8619200000.0,0.1013899201782068,0.22293197061641648,0.053218396138852785
3080,3080,0001351285-18-000038,0.0,8750000.0,114014000.0,14890000.0,32847000.0,142620000.0,1410940011.44,759287000.0,1131842000.0,1210000.0,778046000.0,373363000.0,2011599000.0,394414000.0022,1038,0.00672905252,1254606000.0,38.19545163941913,810893000.0,2.055943754520572,600658988.56,0.2985977764753313,229.89702857142856,1.5876673233581842,0.00434977348865256,2387256000.0,0.31805847382936725,0.2764044551855391,0.24537334435854385
3081,3081,0001352010-18-000011,0.0,866047000.0,1647733000.0,450201000.0,523666000.0,347140000.0,593516000.0,803593000.0,4768456000.0,179251000.0,838299000.0,2052860000.0,13551802000.0,9703658000.002,1058,0.006448113484,7282236000.0,13.906260860930441,1361965000.0,0.14035583282095468,12958286000.0,0.9562039055765426,15.647882851623526,23.325839250012656,0.06390640890414426,10138689000.0,0.0792600502885531,0.14464166666666667,1.2336984594359288
3082,3082,0001352081-18-000008,0.0,25975655.0,144512532.0,15816826.0,50100520.0,5457014.0,107016326.0,0.0,520809684.0,3524049.0,85630264.0,216085888.0,113910253.0,822230969.0,274,0.05315354392,691297871.0,13.798217483571028,135730784.0,0.1650762244641262,6893927.0,0.06052068903753554,4.385269707347129,83.23319302082491,0.228036145262534,907383759.0,0.0,0.024631861146244258,-0.009833655177863944
3083,3083,0001353283-18-000004,0.0,898316000.0,1821892000.0,621916000.0,236652000.0,278024000.0,12064688000.0,2596354000.0,11842300000.0,1923298000.0,4746134000.0,1235647000.0,9178994000.0,6983615000.004001,884,0.004116426779,14562508000.0,61.53553741358619,4982786000.0,0.7134966632606674,-2885694000.0,-0.3143802033207561,10.218001237871752,35.72127185179553,0.09786649822409732,18394509000.0,0.1411483176854571,0.1836753164987636,-0.19068788408540832
3084,3084,0001353499-18-000014,0.0,83129.0,340001.0,-1018625.0,17148177.0,1157775.0,7140947.264999999,-687838.0,31850759.0,264000.0,112433674.0,1653568.0,0.0,-58631065.0,466,0.003934586154,32273889.0,1.8820594748934536,129581851.0,-2.2101227565966948,-7140947.264999999,0.0,0.0,0.0,0.0,33239619.0,-0.02069331781450323,0.4118227480602687,-0.18418749820808716
3085,3085,0001354488-11-003677,1.0,11068640.0,12911026.0,4184657.0,24628987.0,9261197.0,31249812.0,0.0,1124728402.0,24782150.0,1259901753.0,2002284292.0,14928737.0,2225351459.0002,330,0.02841259921,1148708068.0,46.640491872442816,1284530740.0,0.5772260084153676,-16321075.0,-1.0932656258865032,1.3487417605053558,270.6225985493615,0.7414317768475659,3150992360.0,0.0,0.004604020665028073,-0.00650770603582168
3086,3086,0001354488-11-004960,1.0,14139311.0,-7267001.0,5077839.0,29690140.0,30518288.0,95209215.0,0.0,1135126333.0,31910554.0,1263518780.0,2063368102.0,47742721.0,2199989106.0002,422,0.01843473212,1141998643.0,38.463902258460216,1293208920.0,0.5878251471668344,-47466494.0,-0.9942142593841689,3.376594587954109,108.09707546832114,0.2961563711460853,3205366745.0,0.0,0.014574949312316798,-0.01639261188504032
3087,3087,0001354488-12-001090,1.0,11491543.0,-6085289.0,17402417.0,39124619.0,49035548.0,111459317.0,0.0,1105810655.0,31625123.0,1266267120.0,2243432488.0,64850935.0,2187248209.0002,414,0.01841193791,1111216909.0,28.40198671327636,1305391739.0,0.5968192058077852,-46608382.0,-0.7187002315386818,5.64336181833893,64.67775977323997,0.17719934184449307,3354649397.0,0.0,0.021389850253074588,-0.01908121875783611
3088,3088,0001356090-18-000002,0.0,74748000.0,295404000.0,-124445000.0,130463000.0,192934000.0,2321672000.0,2768103000.0,4560306000.0,404208000.0,983573000.0,1149547000.0,2682299000.0,7030550236.0,1236,0.0038676231540000004,4930458000.0,37.792002330162575,1114036000.0,0.15845644545651175,360627000.0,0.13444697999738284,35.884558784181515,10.171505861203393,0.02786713934576272,8848108000.0,0.31284688206789524,0.14371451067091456,0.0548221156432539
3089,3089,0001356104-18-000010,0.0,675699000.0,1526912000.0,507917000.0,897244000.0,496209000.0,3792208000.0,4142503000.0,6380889000.0,280000000.0,2405618000.0,1080950000.0,3268627000.0,8849258000.0,964,0.008654360096,8583500000.0,9.566517023240054,3302862000.0,0.37323603854696064,-523581000.0,-0.16018377135109022,4.837400972918415,75.45374097442136,0.20672257801211336,13806953000.0,0.30003020941695097,0.3146220514228432,-0.07470859066442828
3090,3090,0001357204-18-000018,0.0,879082000.0,4887870002.48,816477000.0,1008413000.0,691320000.0,3520456000.0,16113700000.0,17870557025.940002,3993436000.0,25426370000.0,3538537000.0,9168536000.0,13743403046.274002,1462,0.006453632456,23637509028.42,23.44030573626084,26434783000.0,1.9234525037935768,5648080000.0,0.6160285567946726,10.429670952197863,34.99631020699488,0.09588030193697226,43289746028.42,0.372229026001244,0.1634381493275068,0.1116107957027057
3091,3091,0001357615-18-000033,0.0,1744000000.0,2417000000.0,301000000.0,11111000000.0,1006000000.0,16748000029.89,10644000000.0,49055000000.0,708000000.0,15179000000.0,1852000000.0,65244000000.0,36211000000.964,1390,0.0030344698100000004,53216000000.0,4.789487894878949,26290000000.0,0.7260224793377735,48495999970.11,0.7433020656322421,37.4105504587156,9.756605971430325,0.026730427318987185,65712000000.0,0.1619795471146822,0.3519944016794961,0.7334276839863343
3092,3092,0001358071-18-000008,0.0,974000000.0,-6221000000.0,3272000000.0,5741000000.0,19611000000.0,19537000000.0,220000000.0,34653000000.0,7772000000.0,22727000000.0,112298000000.0,2812000000.0,81064000000.002,994,0.01006201169,29406000000.0,5.122104163037799,28468000000.0,0.35117931510904105,-16725000000.0,-5.947724039829303,2.8870636550308006,126.42603129445236,0.3463726884779517,141924000000.0,0.0015501254192384903,0.14867067448013402,-0.14089935458414365
3093,3093,0001358403-18-000037,0.0,676000.0,340143000.0,30669000.0,53540000.0,20113000.0,588258136.42,28368000.0,870662034.88,260512000.0,276165000.0,185992000.0,10476000.0,984336000.04,754,0.003971384608,1211481034.88,22.62758750242809,329705000.0,0.3349516831514868,-577782136.42,-55.15293398434517,15.497041420118347,23.552882779686904,0.06452844597174494,1425841034.88,0.019895626024248547,0.09758618180053856,-0.42673139679361777
3094,3094,0001358651-18-000003,0.0,118531000.0,-12567000.0,312967000.0,5762037000.0,6119307000.0,831975067.0,15042182000.0,31066153000.0,835163000.0,61201438000.0,6791122000.0,7954794000.0,27361109000.0,604,0.00923438707,31172117000.0,5.409912674979352,66963475000.0,2.44739622944377,7122818933.0,0.8954121166431211,67.11150669445125,5.438709663631768,0.014900574420908953,53005421000.0,0.2837857282559835,0.4739816934046111,0.1284746315475921
3095,3095,0001358831-18-000007,0.0,181099000.0,-417607000.0,1015148000.0,193079000.0,4818522000.0,2251990000.0,15285000.0,5766742000.0,1422311000.0,12402042000.0,12927157000.0,1470056000.0,327853028.92,640,0.012137414679999998,5530234000.0,28.64233811030718,12595121000.0,38.416973122042926,-781934000.0,-0.5319076280087289,8.117416440731311,44.965045549285186,0.12319190561448,18472676000.0,0.0008274383202520053,0.2715321290326507,-0.09728325230194043
3096,3096,0001359687-18-000011,0.0,12443101.0,74247883.0,18695311.0,39954473.0,110704015.0,111284024.0,0.0,314325008.0,13320000.0,21441298.0,496825327.0,109924231.0,320712762.0,330,0.009065830787,401015992.0,10.036823461543342,61395771.0,0.19143538478833594,-1359793.0,-0.012370275303540672,8.834150827836243,41.31693097766588,0.11319707117168736,897841319.0,0.0,0.18222003012325289,-0.022337025012768432
3097,3097,0001359841-18-000018,0.0,3752211000.0,2375554000.6000004,1488332000.0,6962685000.0,2541929000.0,16647302045.8,8725551000.0,50955374000.01,18333645000.0,41282852000.0,14118239000.0,30789661000.0,20989646000.4,1422,0.0060587639520000005,57083139000.61,8.198437671761685,48245537000.0,2.2985398133479995,14142358954.2,0.459321684451154,8.205738163445499,44.481068336543224,0.12186594064806365,79926929000.61,0.1091691011915822,0.15257523213451388,0.15831994438449432
3098,3098,0001360530-18-000012,0.0,3861000.0,-113147000.0,208002000.0,595619000.0,771319000.0,3210438178.9400005,3363133000.0,3775847007.96,411033000.0,300865000.0,3233774000.0,6223155000.0,4786462000.04,1056,0.006873402725,3666561007.96,6.155883220582285,896484000.0,0.18729575205914267,3012716821.0599995,0.4841140580718301,1611.7987567987568,0.22645506981587316,0.0006204248488106114,10263468007.96,0.32767998082048555,0.19258454173223946,0.2732716484218353
3099,3099,0001360604-18-000018,0.0,8196838000.0,-5726617996.43,1404666000.0,757934000.0,22375756000.0,3202224000.0,6451120000.0,37251516000.0,11007052000.0,27647401000.0,63168838000.0,6985742000.0,62270662030.376686,1476,0.004539768898,39721736003.57,52.407908872764644,28405335000.0,0.4561591939739358,3783518000.0,0.5416057449588032,0.8522483913919001,428.2788957851578,1.1733668377675557,109341694003.57,0.05899963466625435,0.26156832306668026,0.021756129001644427
3100,3100,0001360901-18-000006,0.0,1097471000.0,2157841002.69,1305791000.0,1392905000.0,378818000.0,16139893123.02,1473833000.0,11323484000.0,385968000.0,2963035000.0,726625000.0,20312331000.0,18634387006.53,1372,0.004632942978,14578796002.69,10.46646828225184,4355940000.0,0.2337581589602899,4172437876.98,0.20541403529609675,18.508307736605342,19.72087373920797,0.05402979106632321,16779254002.69,0.08783662251991176,0.34268433560120243,0.17084471553505462
3101,3101,0001361658-18-000003,0.0,59082000000.0,264000011.79,5583000000.0,6453000000.0,10319000000.0,25615000000.0,8720000000.0,66864000000.0,7590000000.0,69642000000.0,9197000000.0,43156000000.0,71163000000.04001,1814,0.001792943383,126210000011.79,19.558344957661554,76095000000.0,1.0693056785121091,17541000000.0,0.4064556492724071,0.730442435936495,499.6971452405228,1.3690332746315692,144127000011.79,0.060502195974985074,0.5287456445993032,0.08296849305835688
3102,3102,0001362468-18-000008,0.0,168486000.0,-829020000.0,1107224000.0,2336871006.3,1810424000.0,7615875737.65,346092000.0,6243519840.24,929049000.0,10182060000.0,10312235000.0,8257594000.0,13433616007.952,1090,0.006406791125,5582985840.24,2.3890860150982904,12518931006.3,0.9319107378750028,641718262.3500004,0.07771249862248016,49.01056467599682,7.4473738960767495,0.020403764098840413,16241312840.24,0.021309361096875867,0.14934215340050394,-0.02866182938713228
3103,3103,0001362988-18-000067,0.0,7790041000.0,376057000.0,1485248000.0,961155000.0,3273156000.0,3287652000.0,0.0,15852769244.0,2647741000.0,39910107000.0,19627154000.0,8851806000.0,28469303005.92,1006,0.01275822932,24018867244.0,24.989587781367213,40871262000.0,1.4356256628938582,5564154000.0,0.6285896911884422,1.1362977422070049,321.21862645882663,0.8800510313940455,43646021244.0,0.0,0.14293064155026722,0.09345424585661917
3104,3104,0001363829-18-000026,0.0,2312579000.0,16816141000.0,26167372000.0,690798000.0,108321000.0,123814833000.0,2304776000.0,73263652000.0,3548117000.0,39990447000.0,31454405000.0,7653708000.0,51973597004.0,1948,0.0035497556099999997,92392372000.0,133.74730673800443,40681245000.0,0.7827290652380493,-116161125000.0,-15.177104352556956,3.3095985045267637,110.2852806770261,0.3021514539096605,126151553000.0,0.01826989795361456,0.0034319279012845717,-1.1282342041401583
3105,3105,0001364099-18-000004,0.0,193697000.0,360380011.52000016,318652000.0,736743000.0,1440137000.0,2291235589.68,769978000.0,3841140028.3,404468000.0,2064591000.0,2347740000.0,3683885000.0,5647848011.521999,1126,0.010960547450000002,4395217039.820001,5.965739803187815,2801334000.0,0.4960002454536817,1392649410.3200002,0.3780382423229824,19.018802562765558,19.191534209129767,0.052579545778437715,7512935039.820002,0.1024869769163408,0.380196347452676,0.14295310749096155
3106,3106,0001364250-18-000007,0.0,5624981000.0,-1295677999.08,1013573000.0,415654000.0,36318688000.0,3908365122.76,1812195000.0,33682116316.75,7170193000.0,47296904000.0,57193442000.0,8094525000.0,49548161002.7,1200,0.01293760223,38011419317.67,91.44966562975456,47712558000.0,0.9629531557669724,4186159877.24,0.5171594228493951,1.439031527395381,253.64280980045154,0.69491180767247,97017056317.67,0.01867913817201583,0.3883847796002508,0.032701331061331815
3107,3107,0001364479-18-000005,0.0,942300000.0,-1062800000.0,1295100000.0,6170200000.0,4425800000.0,7903100307.94,4676300000.0,8658600032.34,6865500000.0,11790200000.0,19747200000.0,17085000000.0,24358500000.04,1110,0.01025687561,8538100032.34,1.3837639026838675,17960400000.0,0.7373360428585711,9181899692.06,0.5374246234743928,18.131168417701367,20.131079894644426,0.05515364354697103,32961600032.34,0.1418711468925018,0.1830885698920283,0.2392723558420081
3108,3108,0001364954-18-000039,0.0,44569000.0,305332000.0,76004000.0,127289000.0,228354000.0,1985933610.88,570512000.0,1867465000.0,297490000.0,284907000.0,742599000.0,2376625000.0,2476880011.644,966,0.007086219436,2217366000.0,17.41993416556026,412196000.0,0.1664174275952955,390691389.1199998,0.16438916073002674,53.32462025174448,6.844868248040815,0.018753063693262503,3530477000.0,0.161596294211802,0.2351854312206667,0.08913452463222389
3109,3109,0001365135-18-000013,0.0,3021100000.0,4417700000.0,2848800000.0,13661100000.0,2251000000.0,48300500167.109985,28754400000.0,65241800095.23,1839300000.0,32787500000.0,6644800000.0,27378100000.0,37628500005.94,1362,0.0048025350050000006,72680600095.23001,5.320259722513561,46448600000.0,1.2343994576628796,-20922400167.109997,-0.7642020508037444,9.06229519049353,40.2767723107155,0.11034732139922054,108079800095.23,0.26604786439893724,0.25304076080847143,-0.21994119295340098
3110,3110,0001365555-18-000052,0.0,8865864000.0,3187657000.0,1552665000.0,5888651000.0,945067000.0,173918901146.24,13486476000.0,111190413017.34,3869523000.0,51307722000.0,32766701000.0,28678477000.0,82777593101.91,2168,0.002480725,123243934017.34,20.929060665565,57196373000.0,0.6909644368323661,-145240424146.24,-5.064439933342347,3.2347075254030515,112.83864062934721,0.30914696062834857,169497111017.34,0.0795675862500117,0.02803374180790518,-0.8660506852604861
3111,3111,0001366340-18-000013,0.0,4262000.0,99486000.0,6655000.0,17029000.0,1399000.0,95475000.0,66894000.0,244482000.0,13617000.0,37679000.0,64300000.0,73558000.0,229050000.6905,554,0.012611451289999999,348230000.0,20.44923366022667,54708000.0,0.2388474125085172,-21917000.0,-0.2979553549579924,17.259033317691223,21.14834552326056,0.057940672666467276,479424000.0,0.1395299359231077,0.021294083623799448,-0.05959651581898277
3112,3112,0001366744-18-000007,0.0,7530891.0,102207600.0,102623449.0,31739795.0,219361001.0,850290710.0,0.0,694116155.0,30000000.0,211306037.0,1202577965.0,1598868626.0,1035093870.0,494,0.01913263904,803854646.0,25.326396909620872,243045832.0,0.2348055949746857,748577916.0,0.4681922603439715,212.30802915617818,1.7192001708588156,0.004710137454407714,2006432611.0,0.0,0.15426892872700135,0.3219417704131405
3113,3113,0001366868-18-000007,0.0,77941000.0,524509000.0,24832000.0,147047000.0,1561171000.0,1408041000.0,105058000.0,6655646000.0,251842000.0,8657231000.0,5366828000.0,889252000.0,3598841000.0002,1172,0.004669181027,7258096000.0,49.35902126530973,8804278000.0,2.4464203892307306,-518789000.0,-0.5833993063833424,11.409296775766284,31.99145461578945,0.08764782086517657,12729982000.0,0.008252800357455348,0.22534226693739415,-0.04270398811247337
3114,3114,0001367064-18-000006,0.0,137498000.0,215377000.0,633528000.0,78921000.0,2265800000.0,2191436000.0,923716000.0,4654028000.0,1671606000.0,7450746000.0,9411325000.0,4882973000.0,10199555000.0,828,0.008487649684,5006903000.0,63.44196094829006,7529667000.0,0.7382348543637443,2691537000.0,0.5512086591508902,35.513047462508545,10.277912656899804,0.02815866481342412,15341944000.0,0.060208536806026676,0.19403748782341546,0.13414264841535076
3115,3115,0001367644-18-000014,0.0,375015000.0,765990000.0,327179000.0,262403000.0,444068000.0,1095794000.0,870293000.0,4560532000.0,64432000.0,1229603000.0,2449320000.0,4035644000.0,7875503000.006,968,0.0051759966200000005,5701537000.0,21.72817002854388,1492006000.0,0.18944897868731225,2939850000.0,0.7284710940806474,10.76128688185806,33.91787655204473,0.09292568918368417,9021150000.0,0.0964725118194465,0.15347682370978244,0.2896161797553527
3116,3116,0001367859-18-000013,0.0,10998210000.0,157015000.0,-1346000.0,17788000.0,517000.0,274286116.18,31829000.0,2551010000.0,-26856000.0,2586128000.0,19624000.0,0.0,2193010000.1800003,834,0.024325045840000004,13706235000.0,770.5326624690802,2603916000.0,1.187370782525512,-274286116.18,0.0,0.0,0.0,0.0,13757688000.0,0.002313542798760948,0.025669033315128344,-0.019839097687053237
3117,3117,0001367920-18-000012,0.0,9045000.0,280758000.0,80645000.0,11909000.0,16929000.0,383902000.0,6810000.0,941690000.0,105675000.0,103194000.0,77489000.0,623874000.0,1392841000.004,642,0.007714337865,1231493000.0,103.40859853892016,115103000.0,0.08263900904673932,239972000.0,0.3846481821649884,68.97446102819237,5.291813731618885,0.01449811981265448,1315792000.0,0.0051755900628670535,0.17929843885699762,0.12108828751048795
3118,3118,0001368265-18-000010,0.0,204730000.0,399379000.0,28539000.0,274675000.0,730944000.0,2738324000.0,680705000.0,5506353000.0,215998000.0,1369113000.0,2684471000.0,2269278000.0,7668057000.0004015,1030,0.006947778918,6110462000.0,22.246152725948853,1643788000.0,0.2143682552177056,-469046000.0,-0.20669393525165272,11.084247545547798,32.929614617512705,0.09021812223976083,9475638000.0,0.07183737918227773,0.2140132311885964,-0.052512031379839536
3119,3119,0001370053-18-000014,0.0,7090000.0,154849000.0,-38162000.0,52762000.0,8466000.0,777000462.6800001,2000000.0,888787000.0,539631000.0,26048000.0,28004000.0,32235000.0,1136540000.0040002,690,0.01131501238,1050726000.0,19.91444600280505,78810000.0,0.06934203811544039,-744765462.6800001,-23.10424888102994,4.546544428772919,80.2807507367768,0.2199472622925392,1080730000.0,0.0018506009826690926,0.23213600219358374,-0.6538205311965061
3120,3120,0001370368-18-000005,0.0,26877000000.0,40503000000.0,110438000000.0,181854000000.0,0.0,59330800000.0,284758000000.0,1167442000000.0,13511000000.0,436125000000.0,83543000000.0,391332000000.0,840876000000.0,1664,0.010754862879999999,1234822000000.0,6.790183333883225,617979000000.0,0.7349228661538681,332001200000.0,0.8483875583903182,14.560107154816384,25.06849682622428,0.06868081322253228,1603123000000.0,0.17762704421307662,0.0,0.13820723674976906
3121,3121,0001370368-18-000015,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,34545500000.0,5564,0.002017045154,0.0,0.0,0.0,0.0,-250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,3122,0001370416-18-000003,0.0,292903000.0,595921000.0,-189922000.0,335876000.0,85515000.0,984480000.0,380667000.0,4333325000.0,173488000.0,1052215000.0,663339000.0,3496456000.0,1628627001.5,1062,0.006703255890000001,5222149000.0,15.547848015338992,1388091000.0,0.8523074950381756,2511976000.0,0.7184348952196167,11.937248850301973,30.57655952198455,0.08377139595064259,6266155000.0,0.0607496941904565,0.11419448917946624,0.4311891423049701
3123,3123,0001370637-18-000020,0.0,206541000.0,998805000.0,150569000.0,384585000.0,239951000.0,2407194157.0,518248000.0,2488768015.77,247499000.0,979940000.0,926745000.0,2813383000.2,3714388000.004,1182,0.003070577483,3694114015.77,9.605455271968486,1364525000.0,0.3673619987999451,406188843.1999998,0.14437737171623072,13.621426255319767,26.796019238987647,0.0734137513396922,5139107015.77,0.10084397900446328,0.20566711465540294,0.04974012847282572
3124,3124,0001370702-18-000004,0.0,58212000.0,135810000.0,-3132000.0,74246000.0,19064000.0,810314000.0,9499000.0,1181395049.4099998,156917000.0,169285000.0,99641000.0,599484000.0,962209000.0002,750,0.0123859906,1375417049.4099998,18.525133332570103,243531000.0,0.2530957411538963,-210830000.0,-0.3516857831068052,10.298289012574726,35.44278079148067,0.09710350901775527,1484557049.4099998,0.006398541574252792,0.16059980624236553,-0.13990570458881615
3125,3125,0001370880-18-000011,0.0,205130000.0,410049000.0,40070000.0,1847092000.0,786566000.0,9254485145.34,5518554000.0,12773572367.98,2232558000.0,4544805000.0,1160912000.0,7895926000.0,8637492000.0002,964,0.008715445564999999,13388751367.98,7.248556849350222,6391897000.0,0.7400177042131966,-1358559145.3400002,-0.17205824185029092,38.492302442353626,9.482415362048734,0.025979220169996528,20068217367.98,0.2749897461647576,0.4038895432965096,-0.06969374108791515
3126,3126,0001370880-18-000015,0.0,205130000.0,410049000.0,40070000.0,1847092000.0,786566000.0,9254485145.34,5518554000.0,12773572367.98,2232558000.0,4544805000.0,1160912000.0,7895926000.0,8637492000.0002,964,0.008715445564999999,13388751367.98,7.248556849350222,6391897000.0,0.7400177042131966,-1358559145.3400002,-0.17205824185029092,38.492302442353626,9.482415362048734,0.025979220169996528,20068217367.98,0.2749897461647576,0.4038895432965096,-0.06969374108791515
3127,3127,0001370946-18-000010,0.0,1594000000.0,211000000.0,2701000000.0,4907000000.0,6300000000.0,20550000484.280003,12648000000.0,34497000000.0,4587000000.0,21891000000.0,19875000000.0,46904000000.0,59106000002.27,1162,0.003961058428,36302000000.0,7.398002853067047,26798000000.0,0.4533888268360371,26353999515.72,0.5618710454485758,29.42534504391468,12.40427255671158,0.03398430837455228,68825000000.0,0.18377043225572096,0.2406876790830945,0.3436687179908463
3128,3128,0001371285-18-000014,0.0,49115000.0,140246000.0,5839000.0,25678000.0,43767000.0,59671744099.88,26875000.0,784149016.3499999,80947000.0,317063000.0,240540000.0,1049278000.0,689926000.0,1222,0.007763975723999998,973510016.35,37.91222121465846,342741000.0,0.4967793647434652,-58622466099.88,-55.869336915364656,21.363697444772477,17.085057534800118,0.04680837680767156,1240925016.35,0.0216572312153468,0.15394274499045044,-47.2456468581209
3129,3129,0001371451-18-000004,0.0,8522058.0,6334829.0,29029958.0,8873377.0,202020058.0,320373252.0,0.0,346246946.0,-1282032.0,148204344.0,666512923.0,618814992.0,364518004.0,540,0.01014618942,361103833.0,40.69519789365424,157077721.0,0.4309189649792991,298441740.0,0.4822794273865944,72.61332790741392,5.0266254215120885,0.013771576497293395,1027616756.0,0.0,0.23259917863729346,0.26217145684611626
