adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation
0001560672-18-000008,0.0,20161231.0,37524000.0,83485000.0,19928000.0,14276000.0,0.0,43440000.0,0.0,3925990000.0,19380617000.0,1290778000.0,0.0,0.0,1712880002.07,758,0.013922179409999999
0001561032-18-000003,0.0,20161231.0,20236000.0,67448001.7,78725000.0,40497000.0,618330000.0,401129045.0,704247000.0,2224560000.0,2332390000.0,1345338000.0,6799887000.0,973779000.0,6810815024.22,936,0.01433986061
0001561660-18-000033,0.0,20161231.0,29714000.0,280947000.0,163664000.0,364876000.0,1102789000.0,422575044.0,260795000.0,5449347000.0,530465000.0,8804016000.0,7144639000.0,1365774000.0,9969308000.42,1362,0.001771015041
0001561679-18-000005,0.0,20161231.0,18540650.0,20638092.0,-19204.0,839807.0,0.0,2060324.0,0.0,15267184.0,3788373.0,735703.0,527744.0,1611820.0,70223291.0,324,0.01471961695
0001561680-18-000015,0.0,20161231.0,201210000.0,198821000.0,-158145000.0,393047000.0,3087000.0,481580000.0,532496000.0,14360390000.0,540582000.0,3529543000.0,5336256000.0,5605076000.0,9832916000.02,1096,0.007830522879
0001561743-18-000026,0.0,20161231.0,0.0,-1304000.0,-18781000.0,5692000.0,630000.0,64110031.99,0.0,230742002.45,23000.0,9987000.0,16860000.0,0.0,207768000.0001,732,0.005953929203999999
0001562151-18-000013,0.0,20161231.0,3869000.0,-29189000.0,10173000.0,39214000.0,70281000.0,86860000.0,64393000.0,642669000.0,0.0,99703000.0,338226000.0,82615000.0,667878000.01,872,0.01397568074
0001562401-18-000029,0.0,20161231.0,862028000.0,169153000.0,557734000.0,488171000.0,3464480000.0,2383985000.0,332036000.0,16842421000.0,982304000.0,15656932000.0,48096093000.0,4337160000.0,44058023000.21,1634,0.006196817825
0001562463-18-000035,0.0,20161231.0,6367517000.0,-529418000.0,26470000.0,12008000.0,9300000.0,220358000.0,4687000.0,3665632000.0,1094755000.0,3459576000.0,13817000.0,12462000.0,4575659000.24,1348,0.003024228937
0001562528-18-000003,0.0,20161231.0,3557912000.0,406021000.0,35024000.0,8123000.0,0.0,118571000.0,0.0,1280809000.0,1187421000.0,1711032000.0,1046556000.0,69985000.0,3321156004.14,710,0.007439877806
0001562762-17-000231,0.0,20161231.0,0.0,0.0,0.0,0.0,0.0,3526974.0,0.0,-530069.0,0.0,0.0,0.0,3243599.0,-1366181.0,844,0.002150021157
0001562762-18-000022,0.0,20161231.0,-142000.0,-21211000.0,151643000.0,2388000.0,33310000.0,-15654000.0,18089000.0,42018000.0,392194000.0,317244000.0,309228000.0,1814300000.0,179746000.0,502,0.01355459645
0001562762-18-000040,0.0,20161231.0,612016000.0,881702000.0,205978000.0,1117321000.6,105612000.0,849234000.0,551326000.0,4880022000.0,3519728000.0,2019989000.0,499888000.0,1603606000.0,2547994000.602,1308,0.007119671186
0001562762-18-000046,0.0,20161231.0,339887000.0,5898000.0,59654000.0,221737000.0,524063000.0,1046853020.93,979259000.0,4141301000.0,361479000.0,1657245000.0,1229137000.0,1473773000.0,3452724001.0,1356,0.002371202512
0001562762-18-000100,0.0,20161231.0,7165703000.0,1031229000.0,-217954000.0,5243000.0,56822000.0,1526035032.1799998,54092000.0,9128824002.89,850215000.0,5189252000.0,96901000.0,2901000.0,5343004001.0,1666,0.002198142284
0001562762-18-000120,0.0,20161231.0,6605000.0,-228000.0,-8616000.0,4174000.0,15305000.0,37033003.0,1575000.0,281801001.0,6021000.0,8872000.0,39731000.0,63668000.0,61949000.00199997,640,0.01076798301
0001564590-18-000122,0.0,20161231.0,570968000.0,-58396000.0,103206000.0,564009000.0,302715000.0,3891269037.42,394368000.0,2290478000.0,62155000.0,1487443000.0,1375703000.0,4624246000.0,3443714000.01,912,0.015005969019999997
0001564590-18-000123,0.0,20161231.0,477939000.0,127404000.0,0.0,333638000.0,0.0,0.0,274220000.0,2024683000.0,0.0,963582000.0,438594000.0,0.0,3176203000.01,344,0.02184150975
0001564590-18-000124,0.0,20161231.0,477939000.0,127404000.0,0.0,333638000.0,0.0,0.0,274220000.0,2024674000.0,0.0,963582000.0,438594000.0,0.0,3176203000.01,430,0.03013302706
0001564590-18-000126,0.0,20161231.0,477939000.0,127404000.0,0.0,333638000.0,0.0,0.0,274220000.0,2024674000.0,0.0,1124274000.0,438594000.0,0.0,3176203000.01,454,0.007411674081
0001564590-18-000430,0.0,20161231.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,0.02020931869
0001564590-18-000821,0.0,20161231.0,8745000000.0,5154000000.0,6261000000.0,17873000000.0,33981000000.0,41884000299.75,62935000000.0,137595000000.0,-1822000000.0,85337000000.0,55936000000.0,86146000000.0,206540000000.0,1206,0.004844573625
0001564590-18-000930,0.0,20161231.0,-16005000.0,15208000.0,81423000.0,12077000.0,7562000.0,720419000.0,259788000.0,11826004.92,33316000.0,2453000.0,191792000.0,1057533000.0,37854000.0,888,0.004766493263
0001564590-18-001126,0.0,20161231.0,-1629000.0,31994000.0,-43243000.0,-3215000.0,2155000.0,5401000.0,0.0,48764000.0,46960000.0,0.0,51416000.0,400612000.0,6816000.0,306,0.02966108062
0001564590-18-001129,0.0,20161231.0,-1609000000.0,-40020000000.0,24135000000.0,-1573000000.0,6148000000.0,53228000000.0,50388000000.0,4298000000.0,48718000000.0,8503000000.0,8942000000.0,170845000000.0,123050000001.17,992,0.01455234091
0001564590-18-001133,0.0,20161231.0,-6043000.0,31859000.0,18407000.0,-13495000.0,70826000.0,410321000.0,0.0,13079000.0,82361000.0,4193000.0,69757000.0,998441000.0,50078000.0,732,0.005067971697
0001564590-18-001137,0.0,20161231.0,-6613000.0,323939000.40000004,297414000.0,-355983000.0,90539000.0,1058604000.0,0.0,105845000.0,370137000.0,8000000.0,86852000.0,2677266000.0,151626000.0,716,0.004998375837
0001564590-18-001143,0.0,20161231.0,76845000.0,-80497000.0,-65506000.0,21725000.0,13746000.0,351075000.0,3900000.0,56166000.0,0.0,20123000.0,10908000.0,766449000.0,30706000.0,414,0.02484891367
0001564590-18-001167,0.0,20161231.0,0.0,-8814000.0,18431000.0,13332000.0,9976000.0,586894000.0,0.0,28950000.0,95202000.0,0.0,281009000.0,868160000.0,16282000.0,370,0.01748649678
0001564590-18-001197,0.0,20161231.0,-70689000.0,92145000.0,135350000.0,-71028000.0,54327000.0,2252195000.0,0.0,95809000.0,244130000.0,338991000.0,778601000.0,6146512000.0,226090000.0,508,0.010801735020000001
0001564590-18-001234,0.0,20161231.0,416000.0,60302000.0,10707000.0,-3239000.0,1571000.0,90654000.0,233000.0,753000.0,45079000.0,0.0,14449000.0,88799000.0,118126000.36,580,0.01887527746
0001564590-18-001237,0.0,20161231.0,130000000.0,609000000.0,312000000.0,-44000000.0,295000000.0,907000000.0,275000000.0,23000000.0,44000000.0,-64000000.0,276000000.0,1411000000.0,-30000000.0,464,0.020771790930000002
0001564590-18-001264,0.0,20161231.0,1118000.0,27416000.0,36509000.0,3571000.0,15617000.0,426501222.8000001,0.0,19667011.99,2319000.0,1684000.0,73546000.0,513484000.0,64892000.0,440,0.03399032757
0001564590-18-001284,0.0,20161231.0,259904000.0,-131282000.0,272488000.0,224081000.0,225463000.0,1010803123.17,1785990000.0,5104542006.64,447840000.0,5726849000.0,3637152000.0,2289045000.0,8121670000.84,1832,0.0016238843489999998
0001564590-18-001315,0.0,20161231.0,-5678000.0,19557000.0,1943000.0,-3875000.0,6323000.0,28178000.0,6482000.0,-1936000.0,-46000.0,-250000.0,14723000.0,395829000.0,-19566000.0,404,0.01956678241
0001564590-18-001336,0.0,20161231.0,3016000.0,20807000.0,4191000.0,1411000.0,926000.0,31404000.0,0.0,1189000.0,1102000.0,1000000.0,40698000.0,38511000.0,0.0,260,0.03232542503
0001564590-18-001405,0.0,20161231.0,-246000.0,-63757000.0,-42782000.0,7448000.0,16366000.0,229282000.0,65000.0,2071000.0,16266000.0,33365000.0,55753000.0,54140000.0,-206256000.0,646,0.018001408469999997
0001564590-18-001410,0.0,20161231.0,7555000.0,15417000.0,82456000.0,14582000.0,4488000.0,538918000.0,0.0,68578000.0,152935000.0,600000.0,236027000.0,870861000.0,82906000.0,572,0.01204015152
0001564590-18-001442,0.0,20161231.0,-655000.0,33252000.0,-8229000.0,-707000.0,1794000.0,39879000.0,42560000.0,-709000.0,17000.0,-898000.0,7379000.0,37624000.0,-7580000.0,378,0.01911540246
0001564590-18-001463,0.0,20161231.0,19627000.0,772451000.0,111632000.0,-79855000.0,16621000.0,167630000.0,11914000.0,-44268000.0,352525000.0,302552000.0,351742000.0,5356875000.0,-873476000.0,538,0.003966560896
0001564590-18-001473,0.0,20161231.0,14057000.0,-110173000.0,7358000.0,20000.0,524000.0,124480014.93,0.0,2513000.0,288378000.0,2301000.0,2885000.0,2000.0,355814000.24,902,0.005394114203
0001564590-18-001474,0.0,20161231.0,-2312000.0,19708000.0,-1900000.0,-636000.0,1313000.0,12778000.0,0.0,6068000.0,2724000.0,-482000.0,11624000.0,34668000.0,-35417000.0,416,0.01076711397
0001564590-18-001475,0.0,20161231.0,26800000.0,202800000.0,28500000.0,-9900000.0,45900000.0,632100000.0,24100000.0,24000000.0,511900000.0,209800000.0,372200000.0,1832200000.0,64700000.0,728,0.0061996722939999995
0001564590-18-001547,0.0,20161231.0,377916000.0,915345000.0,111833000.0,46061000.0,128149000.0,713923541.61,527717000.0,1737857075.54,363343000.0,480952000.0,307846000.0,1698826000.0,2917075000.001,998,0.010217887640000001
0001564590-18-001551,0.0,20161231.0,263400000.0,-352600000.0,401400000.0,468000000.0,939400000.0,1779300000.0,171200000.0,6370200014.65,105800000.0,3288000000.0,4650100000.0,2487800000.0,9091000000.45,1058,0.0020574470550000002
0001564590-18-001566,0.0,20161231.0,874000000.0,4839000000.0,1232000000.0,49000000.0,405000000.0,32143000000.0,194000000.0,2003000000.0,1005000000.0,0.0,2516000000.0,35005000000.0,30734000000.0,686,0.009854889843999999
0001564590-18-001600,0.0,20161231.0,-4085000.0,-16715000.0,9853000.0,-248000.0,5647000.0,293798000.0,0.0,7228000.0,24015000.0,0.0,16329000.0,298134000.0,-15859999.58,590,0.00987425302
0001564590-18-001603,0.0,20161231.0,15060.0,-3242294.0,-3060777.0,-3142602.0,4065.0,9243859.0,0.0,722171.0,0.0,0.0,795890.0,91810.0,-4911706.0,350,0.011930156709999999
0001564590-18-001617,0.0,20161231.0,1440000000.0,934000000.0,1296000000.0,4870000000.0,1593000000.0,3981000000.0,23782000000.0,48576000007.78,-112000000.0,25538000000.0,3777000000.0,17401000000.0,47620970063.37,1562,0.0038132727860000003
0001564590-18-001632,0.0,20161231.0,-3908000.0,73269000.0,92794000.0,-6224000.0,26839000.0,516386000.0,0.0,32527000.0,72780000.0,58211000.0,402259000.0,999609000.0,178003000.0,336,0.03072641486
0001564590-18-001636,0.0,20161231.0,55039000.0,-32947000.0,23239000.0,36213000.0,31261000.0,502106000.0,0.0,17520000.0,57500000.0,4776000.0,46069000.0,612518000.0,43957000.0,410,0.0131627473
0001564590-18-001648,0.0,20161231.0,102116000000.0,26429000000.0,4742000000.0,37000000.0,8787000000.0,1583000000.0,0.0,70711000000.0,57326000000.0,17206000000.0,31386000000.0,11161000000.0,14210000000.0,822,0.015721212140000003
0001564590-18-001663,0.0,20161231.0,-345000.0,3188000.0,1951000.0,-2631000.0,1282000.0,29029000.0,9197000.0,3142007.59,13000.0,437000.0,6407000.0,27549000.0,-389000.0,452,0.01780798704
0001564590-18-001675,0.0,20161231.0,85364000.0,-372906000.0,11232000.0,442000.0,1471000.0,313069000.0,72000.0,16801000.0,1289268000.0,6321000.0,7524000.0,1577000.0,1424904000.06,1308,0.002617185085
0001564590-18-001677,0.0,20161231.0,7756000.0,59303000.0,19288000.0,-4444000.0,8232000.0,897781000.0,8492000.0,-6948000.0,53081000.0,12626000.0,31743000.0,1907385000.0,-13725000.0,744,0.008726931121
0001564590-18-001682,0.0,20161231.0,771000.0,76830000.0,-21959000.0,421000.0,824000.0,74415000.0,1444000.0,-377995.43,30983000.0,0.0,24346000.0,8189000.0,-13000.0,432,0.01040896332
0001564590-18-001689,0.0,20161231.0,7100000.0,311700000.0,52400000.0,11300000.0,16600000.0,1580500000.0,55000000.0,48100000.0,17400000.0,-11400000.0,119500000.0,1308800000.0,92300000.0,560,0.006559303275
0001564590-18-001697,0.0,20161231.0,-11504000.0,209415000.0,58692000.0,5599000.0,68154000.0,1136179000.0,9600000.0,39484000.0,51554000.0,-14145000.0,272541000.0,685164000.0,89458000.0,658,0.00642172257
0001564590-18-001699,0.0,20161231.0,253724.0,-352969.92,9605694.0,160482.0,4834263.0,15071801.0,0.0,-4870970.0,5450581.0,4836304.0,15928704.0,7036643.0,109225104.08,398,0.008835129704
0001564590-18-001702,0.0,20161231.0,11333000.0,9527000.0,12736000.0,11454000.0,11884000.0,626973000.0,69128000.0,7780000.0,-979000.0,7217000.0,33145000.0,662160000.0,28684000.0,784,0.010305051709999999
0001564590-18-001706,0.0,20161231.0,-28000000.0,111000000.3,107000000.0,22000000.0,38000000.0,487000000.0,0.0,54000000.0,3000000.0,-3000000.0,85000000.0,611000000.0,66000000.30000001,498,0.0260418408
0001564590-18-001747,0.0,20161231.0,109272000.0,73368000.0,144560000.0,32151000.0,212099000.0,1058725000.0,181446000.0,845164000.0,10219000.0,163819000.0,153329000.0,1731869000.0,1368447000.0,1080,0.01998205403
0001564590-18-001751,0.0,20161231.0,39385000.0,16542000.0,6244000.0,-17000.0,351000.0,46577000.0,163000.0,1852000.0,56198000.0,21242000.0,0.0,96000.0,-8053999.91,772,0.01904353386
0001564590-18-001760,0.0,20161231.0,1122000.0,18897000.0,-14102000.0,-2292000.0,2036000.0,-1366000.0,0.0,2521000.0,44885000.0,36588000.0,-56000.0,2684000.0,-66199000.0,452,0.005363339743
0001564590-18-001761,0.0,20161231.0,369714000.0,181744000.0,78123000.0,757900000.0,28425000.0,1019858000.0,2888577000.0,5774686061.61,357392000.0,3330027000.0,150057000.0,1002184000.0,5873600000.01,516,0.01963820711
0001564590-18-001764,0.0,20161231.0,-2424000.0,25524000.0,3145000.0,-2877000.0,493000.0,37889000.0,10417000.0,-6483000.0,49000.0,0.0,6396000.0,10417000.0,-6775000.0,400,0.00618004443
0001564590-18-001768,0.0,20161231.0,-15000.0,113548037.0,10000191.0,-6451732.0,1185611.0,42891790.0,425107.0,-1027016.51,12500000.0,-235471.0,8192103.0,30018032.0,-12278716.0,400,0.029831776400000003
0001564590-18-001769,0.0,20161231.0,-29113000.0,-24380000.0,116631000.0,-19058000.0,296291000.0,1076640000.0,8547000.0,29277000.0,318888000.0,25650000.0,153377000.0,1307793000.0,597039000.24,718,0.007162298728
0001564590-18-001771,0.0,20161231.0,44222000.0,81853000.0,1191000.0,0.0,705000.0,102637000.0,110000.0,2417000.0,29605000.0,1636000.0,1431000.0,0.0,119714000.0,866,0.003690771935
0001564590-18-001790,0.0,20161231.0,329000000.0,-423000000.0,831000000.0,2417000000.0,6284000000.0,3374000000.0,0.0,13999000000.0,409000000.0,15074000000.0,36889000000.0,4792000000.0,22035000000.0,820,0.01181892968
0001564590-18-001797,0.0,20161231.0,174835000.0,-12101000.0,-7044000.0,35392000.0,45899000.0,206015070.07,12744000.0,323687404.3,1089000.0,139515000.0,114395000.0,222828000.0,45842000.00099999,1352,0.006518293122
0001564590-18-001848,0.0,20161231.0,402511000.0,21520000.0,-586000.0,-1273000.0,83000.0,7176000.0,0.0,62000.0,3833000.0,0.0,621000.0,5000.0,612000.0,502,0.01840731635
0001564590-18-001854,0.0,20161231.0,36630000.0,55895000.2,57525000.0,214192000.0,763085000.0,226702000.0,3251000.0,1417813005.24,287028000.0,1487725000.0,4292957000.0,421999000.0,3545610000.06,1052,0.009495026508
0001564590-18-001862,0.0,20161231.0,6038000.0,-84071000.0,22617000.0,5298000.0,8703000.0,293399000.0,0.0,14467024.59,1963000.0,3712000.0,27041000.0,247695000.0,-7784000.0,520,0.014918649269999999
0001564590-18-001917,0.0,20161231.0,42295000000.0,-4919000000.0,3792000000.0,-149000000.0,11756000000.0,7769000000.0,0.0,117806000000.0,29309000000.0,18302000000.0,1246000000.0,13884000000.0,10032000000.0,816,0.01214163195
0001564590-18-001945,0.0,20161231.0,12702554000.0,-96713000.0,30983000.0,18778000.0,10626000.0,543332000.0,161802000.0,5610921000.0,504968000.0,5394770000.0,108417000.0,-1273000.0,7944732000.01,1676,0.009909569542
0001564590-18-001957,0.0,20161231.0,-175495.0,26081190.0,-6546213.0,3966785.0,513527.0,58429915.55,13804787.0,471100154.64,917255.0,11832743.0,8404450.0,1853692.0,88042974.00099999,640,0.01041852641
0001564590-18-001962,0.0,20161231.0,55971000.0,41201000.0,19366000.0,35729000.0,29875000.0,838426013.99,83400000.0,977285000.0,50840000.0,289839000.0,134109000.0,835063000.0,418805000.0009999,1022,0.00811531253
0001564590-18-001967,0.0,20161231.0,9719000.0,158323000.0,18497000.0,-2176000.0,96000.0,19870000.0,0.0,-2296000.0,175551000.0,-364990.0,178000.0,5825000.0,11088000.0,890,0.01398233504
0001564590-18-002021,0.0,20161231.0,317000000.0,125000000.0,235000000.0,403000000.0,182000000.0,2989000026.83,958000000.0,4310000005.29,253000000.0,908000000.0,433000000.0,2645000000.0,4625000000.02,994,0.01208154313
0001564590-18-002049,0.0,20161231.0,-667000.0,-4375000.0,1712000.0,-384000.0,1010000.0,12792000.0,0.0,-271000.0,-5043000.0,0.0,2595000.0,47382000.0,1290000.0,498,0.02064092072
0001564590-18-002068,0.0,20161231.0,3662000.0,-354000.0,8309000.0,5214000.0,18103000.0,72890000.0,1008000.0,4812000.0,0.0,1742000.0,14383000.0,137632000.0,1047000.0,528,0.010871928829999999
0001564590-18-002088,0.0,20161231.0,7067000.0,-135449000.0,98953000.0,72536000.0,63097000.0,623133000.0,93255000.0,2122185000.0,5000000.0,1026783000.0,541922000.0,854844000.0,1596052000.01,800,0.013731593430000001
0001564590-18-002108,0.0,20161231.0,1145560000.0,227064000.0,640221000.0,1552326000.0,783287000.0,5348142000.0,14591834000.0,11605647025.05,11413000.0,17288576000.0,2244432000.0,9018418000.0,10035946000.02,1092,0.003363389678
0001564590-18-002112,0.0,20161231.0,3008000.0,50784000.0,33776000.0,429845000.0,245938000.0,266129000.0,5140000.0,1100967000.0,476816000.0,1389199000.0,2949391000.0,324229000.0,1933862000.858,858,0.014587910590000001
0001564590-18-002113,0.0,20161231.0,-2198000.0,62933000.0,1115000.0,-618000.0,13000.0,39606000.0,3546000.0,2307000.0,9886000.0,0.0,5084000.0,40597000.0,1181000.0,350,0.025341790809999997
0001564590-18-002152,0.0,20161231.0,38370000.0,498930000.0,-307701000.0,134027000.0,85737000.0,1940477000.0,88988000.0,3855566000.0,162156000.0,641044000.0,547563000.0,97547000.0,2681411000.0200005,718,0.01695828257
0001564590-18-002157,0.0,20161231.0,40408000.0,-147587000.0,21465000.0,236308000.0,0.0,302607000.0,90351000.0,713541000.0,354439000.0,658544000.0,1305093000.0,52669000.0,1137297000.0,836,0.007644798309999999
0001564590-18-002204,0.0,20161231.0,27396000.0,-32699000.0,-21516000.0,21858000.0,13301000.0,9040094007.14,8035000.0,504898015.03,7009000.0,191145000.0,71412000.0,385512000.0,19061000.000199974,1034,0.002291140887
0001564590-18-002219,0.0,20161231.0,183669000.0,-219353999.525,148283000.0,7169276000.0,1263883000.0,1909824017.34,1158132000.0,10455983003.4,1712418000.0,5187543000.0,23954986000.0,1519768000.0,25398069000.39,1164,0.002823581326
0001564590-18-002228,0.0,20161231.0,461682000.0,2844048001.6800003,1417005000.0,719539000.0,9234584000.0,4822247000.0,279437000.0,46134087000.0,2746241000.0,30527224000.0,53312275000.0,5746671000.0,92458467051.7,1388,0.002761767733
0001564590-18-002298,0.0,20161231.0,80281000.0,55947000.0,47425000.0,16084000.0,33915000.0,182115032.69,612235000.0,1308240047.44,175460000.0,168568000.0,135407000.0,405442000.0,1024717013.072,1302,0.006896398424
0001564590-18-002317,0.0,20161231.0,438276000.0,433075000.0,476511000.0,2568789000.0,737289000.0,19991413027.66,1998944000.0,25884416000.0,110849000.0,9813557000.0,2830059000.0,14449250000.0,19845264001.2,1614,0.001256549502
0001564590-18-002325,0.0,20161231.0,1624000000.0,1798000000.12,646000000.0,7449000000.0,6600000000.0,7350000000.0,572000000.0,15693000000.0,23000000.0,13866000000.0,12494000000.0,12238000000.0,9451000000.01,1370,0.004905176189
0001564590-18-002330,0.0,20161231.0,1266100000.0,-388900000.0,837400000.0,2015800000.0,4186900000.0,787500000.0,4829300000.0,14501000000.0,4941100000.0,21701800000.0,34150000000.0,9885700000.0,29457500003.642,1448,0.003110632528
0001564590-18-002331,0.0,20161231.0,64404000.0,188093000.0,10926000.0,21716000.0,582000.0,54893569.84,80346000.0,3315625000.0,0.0,31864000.0,7582000.0,77689000.0,825844000.0100003,646,0.008923278759999998
0001564590-18-002340,0.0,20161231.0,5259000000.0,2191000000.0,901000000.0,8257000000.0,5993000000.0,7113000034.83,31652000000.0,29815000000.0,713000000.0,35333000000.0,2187000000.0,16535000000.0,60974000000.01,1244,0.003374036156
0001564590-18-002343,0.0,20161231.0,1145900000.0,-545400000.0,838400000.0,1797500000.0,4180200000.0,704300000.0,4829300000.0,14258300000.0,4134600000.0,15556600000.0,33562300000.0,9928700000.0,36443100000.0,1088,0.004233446667
0001564590-18-002345,0.0,20161231.0,21785400000.0,70375000000.0,8217500000.0,40166700000.0,876900000.0,109196700053.39,428520300000.0,1115180100000.0,104734700000.0,528100300000.0,12547200000.0,89551400000.0,2028568800000.0,3416,0.001301146538
0001564590-18-002349,0.0,20161231.0,21506000.0,311436001.5,102117000.0,72370000.0,220583000.0,993605000.0,0.0,1871415000.0,63229000.0,2884185000.0,1961523000.0,762791000.0,1313804002.5,958,0.004034645643
0001564590-18-002354,0.0,20161231.0,11356000.0,206090002.5,88574000.0,18642000.0,0.0,117394000.0,0.0,8621594000.0,4584642000.0,3873382000.0,34105000.0,0.0,4757396003.135,832,0.008942964983
0001564590-18-002356,0.0,20161231.0,82788000.0,26839000.0,21815000.0,46717000.0,89019000.0,606155031.33,248594000.0,1103068005.14,44000000.0,137387000.0,137270000.0,399130000.0,1187389000.0,916,0.004983970254
0001564590-18-002396,0.0,20161231.0,220925000.0,246196000.0,125820000.0,234454000.0,613889000.0,1140288064.31,1161394000.0,3212351079.9600005,133070000.0,1606770000.0,2785891000.0,1307147000.0,3974669001.666,1340,0.011523031389999999
0001564590-18-002405,0.0,20161231.0,489600000.0,-95400000.0,478600000.0,2619700000.0,1053400000.0,2811900000.0,9759400000.0,11416900000.0,3690300000.0,5903300000.0,6502600000.0,13001500000.0,17577400000.02,1124,0.004030790922
0001564590-18-002464,0.0,20161231.0,153854000.0,908006000.95,215766000.0,61336000.0,124000.0,13544100000.0,0.0,117286662000.0,128939340000.0,48860439000.0,4682000.0,0.0,16159942000.11,720,0.03367533111
0001564590-18-002465,0.0,20161231.0,32546713000.0,55703000.91999996,148444000.0,0.0,289132000.0,3025554000.0,610072000.0,20471089000.0,2455938000.0,22555131000.0,843417000.0,6445000.0,16636469000.0,1718,0.001550091197
0001564590-18-002466,0.0,20161231.0,0.0,127447000.0,-56614000.0,23883000.0,1221000.0,277977009.5,0.0,685785010.53,308790000.0,29271000.0,64362000.0,0.0,938371000.0002,596,0.008821384813
0001564590-18-002474,0.0,20161231.0,0.0,21198000.0,-15819000.0,4267000.0,445000.0,39596000.0,1025000.0,123850000.0,37347000.0,20623000.0,7323000.0,352000.0,61228000.0002,374,0.008462507903
0001564590-18-002481,0.0,20161231.0,111460000.0,-76298999.84,309902000.0,1245149000.0,5047038000.0,2270346020.6800003,233443000.0,3753747004.9,200768000.0,3981531000.0,10799866000.0,2748027000.0,8972870000.02,932,0.008934260568
0001564590-18-002487,0.0,20161231.0,73426000.0,1206157000.0,60016000.0,86635000.0,143078000.0,1979904002.4,990260000.0,4442026701.3,5921000.0,800398000.0,739002000.0,1880755000.0,5090904000.0,946,0.007076389295
0001564590-18-002535,0.0,20161231.0,0.0,323210000.0,-160975000.0,99694000.0,12985000.0,772924220.9300001,3014000.0,2275781040.49,139842000.0,164180000.0,115395000.0,12955000.0,1385104000.002,760,0.01079895625
0001564590-18-002549,0.0,20161231.0,853494000.0,798553000.0,178179000.0,656617000.0,1091555000.0,3156327014.13,0.0,7012566000.0,0.0,2512229000.0,4756560000.0,5938142000.0,8472972001.0,1088,0.004361110796
0001564590-18-002582,0.0,20161231.0,2973000000.0,953000000.0,1770000000.0,3739000000.0,43830000000.0,28876000000.0,7651000000.0,49145000000.0,1922000000.0,36798000000.0,272246000000.0,19158000000.0,63750000000.1,1442,0.004973334091
0001564590-18-002612,0.0,20161231.0,665241000.0,96487000.625,356456000.0,700079000.0,3844526000.0,1198858000.0,4473767000.0,4188705000.0,2214927000.0,2793905000.0,6060602000.0,4795602000.0,10472068000.011,1284,0.005242864162
0001564590-18-002664,0.0,20161231.0,218000000.0,1068000000.0,321000000.0,390000000.0,603000000.0,3198000112.98,1486000000.0,5125000000.0,5000000.0,1554000000.0,923000000.0,1861000000.0,5954000000.002,1038,0.005785153998999999
0001564590-18-002675,0.0,20161231.0,4959400000.0,237000000.0,2300800000.0,1754100000.0,2232300000.0,813300048.15,104300000.0,29799300007.51,3005700000.0,2822800000.0,7862700000.0,17762700000.0,34880200001.0,990,0.004421217460000001
0001564590-18-002682,0.0,20161231.0,13374000.0,6504000.0,30336000.0,24327000.0,99228000.0,39693000.0,22774000.0,564315000.0,120920000.0,449876000.0,1459094000.0,112255000.0,2180989002.4799995,758,0.0120389249
0001564590-18-002683,0.0,20161231.0,161129000.0,237703000.0,6475000.0,134876000.0,448809000.0,1183475049.96,215969000.0,2016639011.58,4373000.0,480074000.0,1192308000.0,1580656000.0,1645354000.02,1298,0.003416216433
0001564590-18-002687,0.0,20161231.0,35281200000.0,8205200000.0,386900000.0,268500000.0,1146500000.0,652100000.0,0.0,8786200000.0,1503100000.0,8755200000.0,3175600000.0,1202700000.0,12491800200.0,740,0.01015992169
0001564590-18-002697,0.0,20161231.0,744781000.0,29659000.0,129908000.0,867767000.0,449813000.0,4778975167.94,976083000.0,5912513000.0,2097000.0,2878392000.0,1914873000.0,6602667000.0,7403490021.5599985,1196,0.003301060457
0001564590-18-002698,0.0,20161231.0,930000000.0,-1432000000.0,1590000000.0,8355000000.0,26556000000.0,15404000000.0,375000000.0,83642000000.0,4519000000.0,33749000000.0,86800000000.0,9611000000.0,49611001003.25,1264,0.004002725055000001
0001564590-18-002704,0.0,20161231.0,11627000.0,460615000.0,-189647000.0,78794000.0,27992000.0,953499052.17,56167000.0,3276335034.22,241634000.0,401138000.0,448675000.0,64840000.0,2843683000.0200005,790,0.004873196825
0001564590-18-002705,0.0,20161231.0,64670000.0,31358000.0,-3994000.0,5722000.0,29079000.0,350805000.0,1100000.0,659686000.0,124005000.0,258909000.0,85424000.0,536665000.0,546214000.0,786,0.004395550716
0001564590-18-002706,0.0,20161231.0,0.0,71422000.0,-25141000.0,11039000.0,241000.0,98066002.13,1474000.0,205599000.0,7000.0,12034000.0,5786000.0,0.0,-128053999.9999,602,0.01564209665
0001564590-18-002713,0.0,20161231.0,61338000.0,119863000.0,89747000.0,22494000.0,112311000.0,671675253.3199999,118817000.0,1326106032.24,71385000.0,100499000.0,153341000.0,444418000.0,1938791001.304,846,0.004222151684
