adsh,fraud,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0001213900-18-001691,0.0,0.0,7982.0,-27619.0,104532.0,0.0,1401.0,0.0,69202.0,0.0,149814.0,49013.0,0.0,-3353.9995999999883,112,0.07408718252,77184.0,0.7383767650097578,254346.0,-75.83364052875882,-1401.0,-inf,,,,126197.0,0.0,0.0,0.20775454250101033
0001213900-18-001728,0.0,25707555.0,36643775.0,662744.0,16313902.0,2471486.0,27964883.0,580000.0,135428867.0,0.0,14205642.0,10086764.0,55861266.0,155091365.0,640,0.003161268271,197780197.0,12.123414557718933,30519544.0,0.1967842890543906,27896383.0,0.49938687390292946,2.1729513366790423,167.97430933627606,0.4602035872226741,208446961.0,0.0027824823984841096,0.19680178368801385,0.13065020890374124
0001213900-18-001762,0.0,541470710.0,790812644.0,38714350.0,102395872.0,81871041.0,365405420.0,61381507.0,2231111836.0,648313.0,221105676.0,216290939.0,383130093.0,2574248069.004,598,0.0143863225,3563395190.0,34.80018403476265,323501548.0,0.12566836580173318,17724673.0,0.04626280556876017,0.7075730707576039,515.8477831967117,1.4132815977992101,3841067636.0,0.01598032443498476,0.274585783874926,-0.005464542410885055
0001213900-18-001782,0.0,30071000.0,-2311000.0,55988000.0,103647000.0,299154000.0,392899000.0,251432000.0,891781092.0,5740703000.0,366340675.0,74805000.0,1036668000.0,447153000.008,1472,0.0028642287550000004,919541092.0,8.871854390382742,469987675.0,1.0510668048555896,643769000.0,0.6209982366582165,34.47401150610222,10.587685739310947,0.029007358189893005,1245778092.0,0.20182727695615954,0.7999647020127875,0.471818379031183
0001213900-18-001830,0.0,2830311000.0,32819000.0,2121000.0,53000.0,331000.0,61330000.0,29014000.0,1134575000.0,50604000.0,493641000.0,12636000.0,1444000.0,912317000.64,876,0.012018891609999999,3997705000.0,75428.39622641509,493694000.0,0.5411430452941998,-59886000.0,-41.47229916897507,0.0005101912828660879,715417.9466759003,1960.0491689750693,4039355000.0,0.007182829932006474,0.0255263360839053,-0.015350718122076421
0001213900-18-001849,0.0,20702.0,86382.0,-34236.0,1918.0,2666.0,41704.0,0.0,146010.0,31400.0,10440.0,11436.0,9512.0,175985.00199999995,216,0.02199036423,253094.0,131.95724713242961,12358.0,0.07022189311336885,-32192.0,-3.3843566021867115,0.45947251473287604,794.3891925988225,2.1764087468460893,264530.0,0.0,0.18905119841157284,0.007726911881450119
0001213900-18-001850,0.0,289167164.0,127293755.0,7079587.0,81720975.0,43634266.0,165822344.0,0.0,1621899906.0,129135.0,376848779.0,218319545.0,380885902.0,1853299084.002,574,0.02577131729,2038360825.0,24.942933255507537,458569754.0,0.2474342959312147,215063558.0,0.564640373588834,1.3171824101024139,277.10664612627227,0.7591962907569102,2256680370.0,0.0,0.16657236569083547,0.09216368155850091
0001213900-18-001859,0.0,68387375.0,55815429.0,-11225733.0,204675695.0,33881962.0,229792305.0,15100823.0,434247407.0,96704.0,202796708.0,97747160.0,362205386.0,292319735.004,802,0.008671191036,558450211.0,2.7284637338107,407472403.0,1.393927108597113,132413081.0,0.3655745776237574,5.296377964500026,68.9150212553714,0.18880827741197642,671298194.0,0.022494955498122526,0.2574047557652174,0.21397169735272667
0001213900-18-001880,0.0,-16420.0,17063136.0,-3755874.0,4001592.0,16780.0,56723757.0,3478592.0,109059165.0,7674876.0,7974484.0,3486420.0,0.0,144675691.004,276,0.01582671054,126105881.0,31.513927706772705,11976076.0,0.08277877172654309,-56723757.0,-inf,-0.0,-inf,-inf,133070893.0,0.02614089318540902,0.004789906371317653,-0.39804259072643333
0001213900-18-001883,0.0,48935.0,28877890.0,-7568012.0,3896965.0,0.0,526993161.0,88296.0,42453165.0,18529871.0,7340024.0,5227590.0,0.0,15721912.004000008,322,0.009197974275,71379990.0,18.316815778432705,11236989.0,0.7147342509703055,-526993161.0,-inf,0.0,inf,inf,76695876.0,0.0011512483409147345,0.0,-6.7725303639533365
0001213900-18-001888,0.0,2861199.0,2069080.0,-503895.0,24531190.0,0.0,13838984.0,6447483.0,24967240.0,459235.0,56861370.0,1853174.0,11624452.0,1836405.0003999998,372,0.02480374517,29897519.0,1.2187553477837805,81392560.0,44.32168284352925,-2214532.0,-0.1905063567727752,4.062790459524137,89.83973050944681,0.24613624797108716,38198176.0,0.16879033700457324,0.0,-0.04478321163816827
0001213900-18-001893,0.0,6445446.0,36209488.0,-5861395.0,3887822.0,791425.0,127662702.0,20267915.0,151046181.0,19415924.0,66418154.0,16253345.0,1838248.0,170441848.004,460,0.02694404888,193701115.0,49.82252659715388,70305976.0,0.41249245313480776,-125824454.0,-68.44802986321758,0.28520105513256955,1279.7989117899217,3.506298388465539,230222375.0,0.08803625190644482,0.04643213138106293,-0.5210747174335248
0001213900-18-001905,0.0,30368620.0,10562905.0,4103813.0,46073344.0,24869148.0,217587338.0,17803543.0,253630057.0,19436164.0,147931727.0,141230703.0,756369599.0,148135972.0004,704,0.004868724576,294561582.0,6.393318922108193,194005071.0,1.3096418674019037,538782261.0,0.7123267007456761,24.90628810265333,14.654933665571612,0.040150503193346884,453595828.0,0.03924979442271237,0.1497240837380402,1.1787552155351835
0001213900-18-002025,0.0,10319.0,35435.0,-886550.0,3290309.0,0.0,6536706.0,0.0,686713.0,963022.0,6095675.0,512414.0,199560.0,-3929325.998,350,0.024361509280000002,732467.0,0.22261343843389786,9385984.0,-2.3887007605827058,-6337146.0,-31.755592303066745,19.339083244500436,18.873697133694126,0.051708759270394866,1244881.0,0.0,0.0,-4.378407253384059
0001213900-18-002046,0.0,2015350.0,-78008.0,-3021526.0,14121012.0,25919.0,13867105.05,25404243.0,43821538.565,6282100.0,13520775.7,5010176.0,3990000.0,61876224.00399999,464,0.008764829507000001,45758880.565,3.240481671214499,27641787.7,0.4467271257246256,-9877105.05,-2.47546492481203,1.9798049966507059,184.36159147869674,0.5051002506265664,76173299.565,0.3335058760100331,0.005146646359927682,-0.08999976486708465
0001213900-18-002071,0.0,0.0,-140969520.0,-515112.0,2149716.0,0.0,28237804.0,0.0,182637308.0,353716276.0,1582767.0,0.0,0.0,864885390.3602,204,0.07154568057,41667788.0,19.382926861036527,3732483.0,0.00431558104877402,-28237804.0,-inf,,,,41667788.0,0.0,,-0.6653267027277762
0001213900-18-002077,0.0,0.0,834254.0,-193164.0,-3481.0,0.0,2.0,0.0,130760165.0,239068.0,470070.0,181609.0,0.0,-253463.99799999595,150,0.09629677038,131594419.0,-37803.62510772766,466589.0,-1.8408492080993983,-2.0,-inf,,,,131776028.0,0.0,0.0,0.0014658356525968442
0001213900-18-002114,0.0,-102574.0,7706.0,-17687.0,585641.0,0.0,8412.0,0.0,374052.0,17687.0,1189832.0,8412.0,0.0,6713673.0003,146,0.07302811755,279184.0,0.47671525729926695,1775473.0,0.2644562819667659,-8412.0,-inf,-0.0,-inf,-inf,287596.0,0.0,0.0,0.032250100835894795
0001213900-18-002119,0.0,0.0,783735.0,-505962.0,1408823.0,0.0,687482.0,1307500.0,1985627.0,982373.0,8500192.0,661825.0,0.0,-4914080.999499999,296,0.02307684693,2769362.0,1.965727419271264,9909015.0,-2.016453330950025,-687482.0,-inf,,,,4738687.0,0.27592031294744723,0.0,-0.038305969564987094
0001213900-18-002122,0.0,1383068.0,7117783.0,-505464.0,236656.0,172091.0,3634607.51,267391.0,55618433.0,6907.0,1989869.0,85428423.0,267391.0,139142126.002,274,0.04902311145,64119284.0,270.93876343722536,2226525.0,0.016001803795695893,-3367216.51,-12.592856565853001,0.19333178122839947,1887.9461911582664,5.172455318241826,149815098.0,0.0017848067622663333,0.0020103968067294547,-0.01910189659255838
0001213900-18-002128,0.0,100000.0,1737507.0,-2965135.0,49066987.0,95525.0,15467923.001999997,1452969.0,27148530.0,160000.0,104448635.0,5680254.0,14193130.0,-44923260.99600001,654,0.014969089409999999,28986037.0,0.5907441799921401,153515622.0,-3.4172858024191326,-1274793.0019999966,-0.08981760908270386,141.9313,2.5716667148120256,0.007045662232361713,36119260.0,0.04022698693162596,0.01653889458028086,0.04679890999981737
0001213900-18-002137,0.0,25000.0,-60705912.0,-377877.0,1218791.0,0.0,8850243.0,0.0,188165570.0,71289404.0,867726.0,0.0,0.0,192744442.0,196,0.03288413873,127484658.0,104.59927748071655,2086517.0,0.010825303071514768,-8850243.0,-inf,0.0,inf,inf,127484658.0,0.0,,-0.06645792625493807
0001213900-18-002172,0.0,100000.0,1737507.0,-2965135.0,49066987.0,95525.0,15467923.001999997,1452969.0,27148530.0,160000.0,104448635.0,5680254.0,14193130.0,-44923260.99600001,654,0.014969089409999999,28986037.0,0.5907441799921401,153515622.0,-3.4172858024191326,-1274793.0019999966,-0.08981760908270386,141.9313,2.5716667148120256,0.007045662232361713,36119260.0,0.04022698693162596,0.01653889458028086,0.04679890999981737
0001213900-18-002231,0.0,1480797.0,8430017.0,-934384.0,217961.0,259181.0,6268435.52,488573.0,523464147.0,8214.0,2201077.0,86963529.0,488573.0,139265657.002,324,0.030234306239999998,533374961.0,2447.111919104794,2419038.0,0.017369953598576425,-5779862.52,-11.830089914915478,0.32993921516588703,1106.2643760502524,3.030861304247267,620827063.0,0.00078697116977966,0.002971485293222373,-0.007804876444311835
0001213900-18-002323,0.0,1426998.0,9307837.0,-478175.0,-473414.0,308087.0,7025351.52,819162.0,54107579.0,9817.0,1492337.0,87253398.0,819162.0,138154601.002,316,0.04322403556,64842414.0,-136.96767311486352,1018923.0,0.00737523754265158,-6206189.52,-7.576266379543973,0.574045653883187,635.8379294937997,1.7420217246405474,152914974.0,0.005356977008674102,0.0035185218706603708,-0.03745882021992169
0001213900-18-002400,0.0,13183177.0,14309794.0,527554.0,16401497.0,4466666.0,65375815.0,0.0,92909003.0,648250.0,27448654.0,10288723.0,81065219.0,80326713.004,454,0.017263330369999996,120401974.0,7.34091369830449,43850151.0,0.5458974898900246,15689404.0,0.19354051211531298,6.149141364027806,59.35788078238584,0.16262433091064615,130690697.0,0.0,0.3027142151250638,0.11601323084228406
0001213900-18-002467,0.0,19945496.0,11588583.0,-2275117.0,4104631.0,50577.0,36136016.0,22246062.0,72517836.0,8416823.0,23108223.0,2496293.0,22461070.0,74664684.02000001,530,0.012200131340000002,104051915.0,25.34988285183248,27212854.0,0.36446754388876335,-13674946.0,-0.6088287868743564,1.1261224087884303,324.12106992231446,0.8880029312940123,128794270.0,0.17272555681242652,0.019858492973728537,-0.08851192681165086
0001213900-18-002504,0.0,0.0,533439000.0,124647000.0,129931000.0,294045000.0,1055464019.26,218231000.0,1534677033.0900002,175000000.0,2132396000.0,1408558000.0,2366926000.0,1979481000.0004,964,0.01246039246,2068116033.0900002,15.917033141359646,2262327000.0,1.1428889693811373,1311461980.74,0.5540781506223684,inf,0.0,0.0,3694905033.09,0.05906268173217333,0.17270320797038416,0.32120310809381813
0001213900-18-002558,0.0,1222000.0,50461000.0,-41510000.0,14680000.0,14000.0,149792000.0,12344000.0,67813000.0,30658000.0,61973000.0,22560000.0,0.0,60163000.16,674,0.009108278451999999,119496000.0,8.140054495912807,76653000.0,1.2740887222403439,-149792000.0,-inf,0.0,inf,inf,154400000.0,0.07994818652849744,0.0006201825108531939,-0.7013082901554404
0001213900-18-002641,0.0,0.0,0.0,-75982.0,29021.0,0.0,86619.0,0.0,483485.0,110906.0,447255.0,35353.0,0.0,-555127.995,186,0.08991805385,483485.0,16.65983253506082,476276.0,-0.8579570914992316,-86619.0,-inf,,,,518838.0,0.0,0.0,-0.020501582382169387
0001213900-18-002674,0.0,59650.0,276154.0,-1928499.0,19193269.0,320215.0,15331328.0,249875.0,12492414.46,3180892.0,34680032.0,3303396.0,4293980.0,-21492623.0,484,0.01254256285,12828218.46,0.6683706907874839,53873301.0,-2.5065949837765267,-11037348.0,-2.570423709472331,71.98625314333613,5.070412531031817,0.013891541180909087,16381489.46,0.015253496979632963,0.08836903298946824,-0.5560452254504579
0001213900-18-002697,0.0,2149000.0,16007000.0,-19896000.0,8319000.0,3636000.0,79205002.28999999,24079000.0,178322000.0,22417000.0,19058000.0,23095000.0,41207000.0,59998000.00199997,688,0.01807422479,196478000.0,23.617982930640704,27377000.0,0.4562985432695659,-37998002.28999999,-0.9221249372679398,19.174965100046535,19.035236731623268,0.052151333511296624,243652000.0,0.09882537389391433,0.13602184729340466,-0.07429449497644178
0001213900-18-002720,0.0,1351931.0,4235255.0,-575976.0,561503.0,2038135.0,6650754.27,761007.0,68791180.0,44521.0,1532938.0,93692113.0,761007.0,161646934.002,332,0.03278419481,74378366.0,132.4629895120774,2094441.0,0.012956886642675735,-5889747.27,-7.739412738647607,0.5629037280748795,648.4234901912861,1.7765027128528383,168831486.0,0.004507494532151379,0.021290397158482237,-0.03147381685664959
0001213900-18-002722,0.0,7074726.0,16888012.0,-1945796.0,7875905.0,954801.0,378650806.0,13517056.0,1295125609.0,449500.0,7534782.0,12938077.0,50517677.0,53279038.00400001,404,0.004810889966,1319088347.0,167.48403478711336,15410687.0,0.28924484332549355,-328133129.0,-6.495412071303279,7.140584243121218,51.11626550049005,0.14004456301504126,1345543480.0,0.010045796513390992,0.06872593281248134,-0.24242050728825204
0001213900-18-002740,0.0,4073275709.0,24567032.0,-23971263.0,47989574.0,66407044.0,202365080.0,3667746.0,54591407415.68,22009500.0,109505360.0,21296324.0,280739114.0,22975791.000200003,434,0.01578052717,58689250156.68,1222.9583483420795,157494934.0,6.854820972154082,78374034.0,0.27917034033241267,0.06892219777308475,5295.826479615519,14.509113642782244,58714214226.68,6.24677694883724e-05,0.7571778087245179,0.0017431093704988023
0001213900-18-002757,0.0,7341090000.0,-8132000.0,32444000.0,22179000.52,42199000.0,548738890.37,65858000.0,6809199000.0,1095311000.0,2203568000.0,123671000.0,35959000.0,3468992002.66,1484,0.01069650578,14142157000.0,637.6372545393673,2225747000.52,0.6416120298960943,-512779890.37,-14.26012654328541,0.0048983189144936245,74515.36054951472,204.1516727383965,14331686000.0,0.004595272321763155,0.25441008018327604,-0.038043248391710506
0001213900-18-002769,0.0,10162449.0,1184797.0,-8925698.0,263851877.0,1166949.0,350517181.0,0.0,1425241743.0,84175557.0,1101627879.0,1065293028.0,391000000.0,1784421233.0004,548,0.0017099327749999999,1436588989.0,5.44467981556182,1365479756.0,0.7652227684513849,40482819.0,0.10353662148337596,38.47497783260708,9.486685127877237,0.025990918158567775,2501882017.0,0.0,0.0010942267175207832,0.019748539964824407
0001213900-18-002784,0.0,10672.0,221625.0,-9209881.0,25156970.0,747460.0,21990293.0,0.0,18455490.0,10679030.0,30131243.0,5209085.0,1626784.0,-36003647.896,734,0.01123180831,18687787.0,0.7428472904328304,55288213.0,-1.5356280885677287,-20363509.0,-12.517647702460806,152.43478260869566,2.3944666286366227,0.006560182544209926,23896872.0,0.0,0.12548549536686116,-0.46674008213292517
0001213900-18-002820,0.0,695000.0,40013000.0,-327000.0,9775000.0,2538000.0,27162000.0,310000.0,392406000.0,20226000.0,60881000.0,111735000.0,11508000.0,476701000.0,388,0.019761475690000002,433114000.0,44.30833759590793,70656000.0,0.14821869473737206,-15654000.0,-1.3602711157455682,16.558273381294963,22.04336114007647,0.06039277024678485,545159000.0,0.0005686414422214625,0.02220997085925809,-0.02811473349976796
0001213900-18-002826,0.0,160476000.0,443811000.38,-28223000.0,354763000.0,33045000.0,2301413000.0,22773000.0,2420631000.0,73723000.0,1774205000.0,493964000.0,4376892000.0,2300511001.16,638,0.004388797018,3024918000.38,8.526588174020402,2128968000.0,0.9254326534089593,2075479000.0,0.4741901330898729,27.274433560158528,13.382496072555595,0.036664372801522176,3541655000.38,0.0064300447100456015,0.06270291399198116,0.5939884036627747
0001213900-18-002832,0.0,1514000.0,6344000.0,-19883000.0,13506000.0,1061000.0,58729005.37,15777000.0,335488003.53,36746000.0,46025000.0,3996636100.0,0.0,142620001.216,742,0.007019778321,343346003.53,25.421738747963865,59531000.0,0.41740989687582086,-58729005.37,-inf,0.0,inf,inf,4355759103.53,0.003622101136679934,0.00026540279902646953,-0.00891830894378855
0001213900-18-002876,0.0,67078951.0,3270449.0,50831.0,4975785.0,2110906.0,10070572.72,0.0,28323583.0,1520000.0,8274692.0,35088637.0,7997394.0,55814910.00400001,522,0.01479141919,98672983.0,19.83063637194935,13250477.0,0.2374003111184878,-2073178.7200000007,-0.25923178475388364,0.11922359966541517,3061.474414665577,8.387601136070074,133761620.0,0.0,0.05674548206143285,-0.015879066955080245
0001213900-18-002896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6,0.5213902277,0.0,,0.0,0.0,0.0,,,,,0.0,,,
0001213900-18-002957,0.0,15478938.0,7937074.0,-57696704.0,29230376.0,4572965.0,65410437.0,0.0,78680042.0,88262722.0,25595165.0,44045187.0,72617645.0,88634771.00400001,402,0.02178163837,102096054.0,3.492806729547372,54825541.0,0.6185556794356221,7207208.0,0.09924871565306201,4.691384189277068,77.80219766146368,0.21315670592181832,146141241.0,0.0,0.09405879927316037,0.4441177011764941
0001213900-18-002958,0.0,98682909.0,-101314525.0,104342930.0,53533602.0,72184862.0,-63793861.0,0.0,1119354488.0,210042684.0,915753067.0,763621785.0,278466698.0,2197828623.0020003,856,0.007039961596,1116722872.0,20.860222930637097,969286669.0,0.4410201318044796,342260559.0,1.2290897312252398,2.8218330896589197,129.3485434477339,0.354379571089682,1880344657.0,0.0,0.08636550362347142,0.12652873403516682
0001213900-18-002965,0.0,3807000.0,18019000.0,458000.0,8568000.0,1113000.0,720000.0,6668000.0,47400000.0,257000.0,11268000.0,21397000.0,18538000.0,97138000.02000004,370,0.03129783247,69226000.0,8.079598506069095,19836000.0,0.20420432782140774,17818000.0,0.9611608587765671,4.869451011294983,74.95711511489912,0.2053619592189017,97291000.0,0.06853665806703602,0.049444691248334074,0.1784337708523913
0001213900-18-002977,0.0,1478384.0,39098284.0,-14100027.0,2854458.0,1797204.0,78987544.0,24634470.0,238731132.22,80114977.0,194664902.0,31475865.0,59066640.0,75606446.00150001,646,0.008977812164000001,279307800.22,97.84967942075168,197519360.0,2.612467196197547,-19920904.0,-0.3372615066643371,39.95351681295252,9.135616314047997,0.02502908579191232,335418135.22,0.07344406104888246,0.054013773120838354,-0.017354091472072907
0001213900-18-002983,0.0,835000.0,-1824000.0,0.0,15353000.0,1361000.0,-6063000.0,7951000.0,40609000.0,13075000.0,3163000.0,12562000.0,4324000.0,5090000.0,216,0.018038466059999998,39620000.0,2.580603139451573,18516000.0,3.637721021611002,10387000.0,2.402173913043478,5.178443113772455,70.48450508788159,0.19310823311748382,60133000.0,0.13222357108409688,0.09775192128133305,0.1727337734688108
0001213900-18-003007,0.0,1907687.0,25525894.0,-12593510.0,5046640.0,158491.0,57033155.44,13020988.0,269816326.0,15639001.0,18529704.0,6735365.0,46371991.0,44169663.00199997,442,0.0140328618,297249907.0,58.90055700426422,23576344.0,0.5337678034566956,-10661164.439999998,-0.22990525552374919,24.30796613909934,15.015653630226918,0.04113877706911485,317006260.0,0.04107486079296985,0.022990181402106454,0.0060956069447966185
0001213900-18-003024,0.0,50000.0,-173686174.0,-668642.0,11713474.0,0.0,178097718.0,5000001.0,530636500.0,-163944843.0,12180052.0,0.0,0.0,365285121.00059986,260,0.01712789523,357000326.0,30.47774947039623,23893526.0,0.06541061933907996,-178097718.0,-inf,0.0,inf,inf,362000327.0,0.013812144981846908,,-0.4901351263144025
0001213900-18-003028,0.0,588000.0,17866000.0,-9221000.0,2767000.0,30000.0,10582000.0,34370000.0,24481000.0,8471000.0,5334000.0,3920000.0,21000.0,-265215000.0,648,0.008639520537000001,42935000.0,15.516805204192266,8101000.0,-0.030545029504364385,-10561000.0,-502.9047619047619,0.03571428571428571,10220.0,28.0,81225000.0,0.4231455832563866,0.007594936708860759,-0.0164973838104032
0001213900-18-003060,0.0,0.0,181240.0,-708477.0,3236580.0,9372.0,1762676.0,0.0,258402.0,873127.0,29693819.0,135237.0,0.0,-15535820.996,254,0.044216392769999995,439642.0,0.13583535707444278,32930399.0,-2.1196433074556262,-1762676.0,-inf,,,,574879.0,0.0,0.0648092442379105,-1.8337754553566925
0001213900-18-003067,0.0,110900000.0,115248000.0,22006000.0,107796000.0,6980000.0,123087460.0,66993000.0,1029165010.72,40470000.0,224138000.0,469062000.0,3131264000.0,813580000.6800001,1066,0.001465158367,1255313010.72,11.64526522987866,331934000.0,0.40799183819976587,3008176540.0,0.9606908072906022,28.23502254283138,12.927207670768098,0.03541700731717287,1791368010.72,0.037397675742280145,0.014662571789884086,1.6669777076122823
0001213900-18-003075,0.0,50000.0,-270387883.0,-559866.0,10799057.0,0.0,303020470.0,5000001.0,279743263.0,277025532.0,10294124.0,0.0,0.0,561230378.0002,194,0.09241961287,9405380.0,0.8709445648819152,21093181.0,0.0375838190996719,-303020470.0,-inf,0.0,inf,inf,14405381.0,0.34709258991483805,,-20.99636267864071
0001213900-18-003091,0.0,0.0,81205166.0,-60886351.0,11562055.0,573040.0,177841338.0,0.0,273784982.0,76857810.0,19006320.0,29691440.0,0.0,196792781.00399995,394,0.01921868939,354990148.0,30.70303228967515,30568375.0,0.1553328066408019,-177841338.0,-inf,,,,384681588.0,0.0,0.018934407595967286,-0.30403063377184564
0001213900-18-003097,0.0,730995987.0,62296947.0,-59113270.0,2001763615.0,102385460.0,734532508.6,63764049.0,5296042104.021,150952729.0,980089586.0,212753417.0,1689498718.0,4354726286.002001,978,0.007591311456000001,6089335038.021,3.0419850737575724,2981853201.0,0.6847395232588976,954966209.4,0.5652364214460446,2.3112284445413787,157.92467458682026,0.43267034133375415,6365852504.021,0.010016576563739665,0.32488996906592393,0.15929987048230465
0001213900-18-003099,0.0,606349569.0,567190717.0,56072619.0,134878184.0,112278337.0,128304824287.0,71886808.0,158130787618.0,10158021.0,217817527.0,230795765.0,1104449976.0,3077422124.004,608,0.005799661452,159304327904.0,1181.0978112220134,352695711.0,0.11460751784714912,-127200374311.0,-115.17078824310644,1.8214740019053266,200.38715876163866,0.5490059144154483,159607010477.0,0.00045039881259079095,0.32727138640153025,-0.7973111365828016
0001213900-18-003102,0.0,541470710.0,790812644.0,38714350.0,102395872.0,81871041.0,365405420.0,61381507.0,2231111836.0,648313.0,221105676.0,216290939.0,383130093.0,2574248069.004,598,0.0143863225,3563395190.0,34.80018403476265,323501548.0,0.12566836580173318,17724673.0,0.04626280556876017,0.7075730707576039,515.8477831967117,1.4132815977992101,3841067636.0,0.01598032443498476,0.274585783874926,-0.005464542410885055
0001213900-18-003128,0.0,0.0,0.0,-177719.0,13582.0,0.0,0.0,0.0,23332.0,389291.0,754992.0,236502.0,0.0,-525676.9996000007,120,0.191696111,23332.0,1.7178618760123694,768574.0,-1.4620651095346098,0.0,,,,,259834.0,0.0,0.0,0.6839713047561136
0001213900-18-003140,0.0,675000.0,11742000.0,-11878000.0,5615000.0,495000.0,14690000.0,0.0,15150000.0,4515000.0,0.0,5187000.0,0.0,19649000.0,676,0.014446546369999999,27567000.0,4.909528049866429,5615000.0,0.2857651788895109,-14690000.0,-inf,0.0,inf,inf,32754000.0,0.0,0.08711721224920803,-0.08585210966599499
0001213900-18-003145,0.0,0.0,439704.0,-1232347.0,8571390.0,62095.0,14043286.080000006,305765.0,24088142.0,1157000.0,46121635.0,3842772.0,0.0,-33223187.9996,352,0.0142596242,24527846.0,2.861594910510431,54693025.0,-1.6462304881957293,-14043286.080000006,-inf,,,,28676383.0,0.010662606926403528,0.01590195005361258,-0.44674180422265963
0001213900-18-003147,0.0,900349.0,885220.0,-1099171.0,-223800.0,0.0,7251760.0,0.0,388179.0,2350000.0,13094570.0,186793.0,0.0,-27610733.396000005,160,0.037902702569999995,2173748.0,-9.712904378909741,12870770.0,-0.46615096438780584,-7251760.0,-inf,0.0,inf,inf,2360541.0,0.0,0.0,-2.6064317459429853
0001213900-18-003149,0.0,700000.0,1958098.0,-1515976.0,-14090.0,0.0,34054690.0,0.0,561554.0,3300000.0,7585630.0,820909.0,64.0,-30405442.396000005,236,0.02002586741,3219652.0,-228.50617459190914,7571540.0,-0.2490192348260677,-34054626.0,-532103.53125,9.142857142857143e-05,3992187.5,10937.5,4040561.0,0.0,0.0,-8.05300303596456
0001213900-18-003152,0.0,700000.0,185914.0,-4538824.0,69266.0,0.0,22570455.0,0.0,365682.0,5510000.0,7612600.0,1370941.0,32.0,-24793925.397,246,0.03865404937,1251596.0,18.069413565096873,7681866.0,-0.3098285518326794,-22570423.0,-705325.71875,4.5714285714285716e-05,7984375.0,21875.0,2622537.0,0.0,0.0,-6.875631878596947
0001213900-18-003153,0.0,1468414.0,-9605775.0,-4132145.0,8608283.0,1417680.0,35793599.01,22394202.0,46703358.0,17952481.0,20777812.0,12680307.0,6128900.0,68997405.602,620,0.018369118080000003,38565997.0,4.480103291213823,29386095.0,0.4259014486647335,-29664699.009999998,-4.840134283476643,4.173822913701449,87.44980502210838,0.23958850690988595,73640506.0,0.30410168555876027,0.10055903725829794,-0.3467188833547667
0001213900-18-003157,0.0,0.0,651270.0,-565906.0,1094851.0,0.0,1408119.0,0.0,2477437.0,123739.0,1477408.01,481298.0,2733.0,1623461.0040000014,346,0.025422702940000003,3128707.0,2.857655516595409,2572259.01,1.5844291939641795,-1405386.0,-514.2283205268935,inf,0.0,0.0,3610005.0,0.0,0.0,-0.23254261420690553
0001213900-18-003177,0.0,0.0,2390878.0,-607607.0,1703.0,0.0,607764.0,0.0,2836786.0,1076881.0,287646.0,507190.0,0.0,4727271.0926,166,0.09767161075,5227664.0,3069.679389312977,289349.0,0.061208463473343556,-607764.0,-inf,,,,5734854.0,0.0,0.0,-2.737645980176653e-05
0001213900-18-003197,0.0,2597000.0,64003000.0,-17319000.0,440000.0,42550000.0,72706400.0,0.0,581683006.34,-8974000.0,54424000.0,56746000.0,37800000.0,336652001.00399995,596,0.00575378101,648283006.34,1473.3704689545455,54864000.0,0.16296947541193474,-34906400.0,-0.9234497354497354,14.555256064690028,25.076851851851853,0.0687037037037037,705029006.34,0.0,0.42851675797615213,-0.024945640309610866
0001213900-18-003203,0.0,67289000.0,-18819000.0,4736000.0,54517000.0,36796000.0,502623022.51,36666000.0,835556027.52,88297000.0,88906000.0,94980000.0,794307000.0,1092886000.0,1022,0.0019499276439999998,884026027.52,16.215602977419888,143423000.0,0.13123326678171374,291683977.49,0.36721818829495395,11.8044108249491,30.92064529205962,0.0847140966905743,1015672027.52,0.036100236106264116,0.27923142302088394,0.2825203113948608
0001213900-18-003216,0.0,0.0,439704.0,-1232347.0,8571390.0,62095.0,14043286.080000006,305765.0,24088142.0,1157000.0,46121635.0,3842772.0,0.0,-33223187.9996,352,0.0142596242,24527846.0,2.861594910510431,54693025.0,-1.6462304881957293,-14043286.080000006,-inf,,,,28676383.0,0.010662606926403528,0.01590195005361258,-0.44674180422265963
0001213900-18-003218,0.0,1140000.0,-4391000.0,-11144000.0,6368000.0,303000.0,9872000.0,764000.0,16464000.0,15139000.0,8862000.0,3556000.0,496000.0,14421000.0,746,0.01655400824,13213000.0,2.0749057788944723,15230000.0,1.0560987448859303,-9376000.0,-18.903225806451612,0.43508771929824563,838.9112903225806,2.2983870967741935,17533000.0,0.0435749729082302,0.07851775071261985,0.10083841898134946
