adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0001564590-18-002549,0.0,20161231.0,853494000.0,798553000.0,178179000.0,656617000.0,1091555000.0,3156327014.13,0.0,7012566000.0,0.0,2512229000.0,4756560000.0,5938142000.0,8472972001.0,1088,0.004361110796,8664613000.0,13.195840192989216,3168846000.0,0.3739946266346691,2781814985.87,0.46846555469202317,6.9574501988297515,52.46174813603312,0.14373081681104966,13421173000.0,0.0,0.18665074130724174,0.1939946669244186
0001564590-18-002582,0.0,20161231.0,2973000000.0,953000000.0,1770000000.0,3739000000.0,43830000000.0,28876000000.0,7651000000.0,49145000000.0,1922000000.0,36798000000.0,272246000000.0,19158000000.0,63750000000.1,1442,0.004973334091,53071000000.0,14.193902112864402,40537000000.0,0.6358745098029241,-9718000000.0,-0.5072554546403591,6.443995963673058,56.641872846852486,0.1551832132790479,332968000000.0,0.022978184089762377,0.138669180829927,-0.03450181398813099
0001564590-18-002612,0.0,20161231.0,665241000.0,96487000.625,356456000.0,700079000.0,3844526000.0,1198858000.0,4473767000.0,4188705000.0,2214927000.0,2793905000.0,6060602000.0,4795602000.0,10472068000.011,1284,0.005242864162,4950433000.625,7.071249102779829,3493984000.0,0.33364794804582343,3596744000.0,0.7500088622867369,7.208819059558866,50.63242633563002,0.13871897626200005,15484802000.625,0.2889134132822253,0.3881349135518491,0.2092560176015951
0001564590-18-002664,0.0,20161231.0,218000000.0,1068000000.0,321000000.0,390000000.0,603000000.0,3198000112.98,1486000000.0,5125000000.0,5000000.0,1554000000.0,923000000.0,1861000000.0,5954000000.002,1038,0.005785153998999999,6411000000.0,16.43846153846154,1944000000.0,0.3265031911319024,-1337000112.98,-0.7184310118108543,8.536697247706423,42.75658248253627,0.11714132186996239,8820000000.0,0.16848072562358274,0.3951507208387942,-0.18798187221995466
0001564590-18-002675,0.0,20161231.0,4959400000.0,237000000.0,2300800000.0,1754100000.0,2232300000.0,813300048.15,104300000.0,29799300007.51,3005700000.0,2822800000.0,7862700000.0,17762700000.0,34880200001.0,990,0.004421217460000001,34995700007.509995,19.950800984841226,4576900000.0,0.13121771090385898,16949399951.85,0.9542130392254556,3.5816227769488242,101.90911291639222,0.27920304908600607,42962700007.509995,0.0024276872724890985,0.2211292719167905,0.34096087883883897
0001564590-18-002682,0.0,20161231.0,13374000.0,6504000.0,30336000.0,24327000.0,99228000.0,39693000.0,22774000.0,564315000.0,120920000.0,449876000.0,1459094000.0,112255000.0,2180989002.4799995,758,0.0120389249,584193000.0,24.014181773338265,474203000.0,0.21742567223437828,72562000.0,0.646403278250412,8.393524749513983,43.485902632399444,0.1191394592668478,2066061000.0,0.011022907842508034,0.06367618502466114,0.02043792511450533
0001564590-18-002683,0.0,20161231.0,161129000.0,237703000.0,6475000.0,134876000.0,448809000.0,1183475049.96,215969000.0,2016639011.58,4373000.0,480074000.0,1192308000.0,1580656000.0,1645354000.02,1298,0.003416216433,2415471011.58,17.908827453216286,614950000.0,0.3737493572766256,397180950.03999996,0.25127602086728545,9.809879041016824,37.20739047585307,0.10193805609822758,3823748011.58,0.05648097085528392,0.2734777593553659,0.10217879129502508
0001564590-18-002687,0.0,20161231.0,35281200000.0,8205200000.0,386900000.0,268500000.0,1146500000.0,652100000.0,0.0,8786200000.0,1503100000.0,8755200000.0,3175600000.0,1202700000.0,12491800200.0,740,0.01015992169,52272600000.0,194.68379888268157,9023700000.0,0.7223698630722576,550600000.0,0.4578032759624179,0.034088976565422945,10707.273634322773,29.33499625841856,55448200000.0,0.0,0.2652645704634321,0.0029523050342481812
0001564590-18-002697,0.0,20161231.0,744781000.0,29659000.0,129908000.0,867767000.0,449813000.0,4778975167.94,976083000.0,5912513000.0,2097000.0,2878392000.0,1914873000.0,6602667000.0,7403490021.5599985,1196,0.003301060457,6686953000.0,7.705931430902535,3746159000.0,0.5059990611307182,1823691832.0600004,0.27620533218773574,8.865246293876991,41.17200897758436,0.11280002459612154,9577909000.0,0.10190982186195341,0.19022102723152248,0.17684275681257783
0001564590-18-002698,0.0,20161231.0,930000000.0,-1432000000.0,1590000000.0,8355000000.0,26556000000.0,15404000000.0,375000000.0,83642000000.0,4519000000.0,33749000000.0,86800000000.0,9611000000.0,49611001003.25,1264,0.004002725055000001,83140000000.0,9.950927588270497,42104000000.0,0.8486827346467325,-5793000000.0,-0.6027468525647696,10.334408602150537,35.31890542087192,0.09676412444074498,170315000000.0,0.0022018025423480303,0.23427079290024347,-0.04334908845374747
0001564590-18-002704,0.0,20161231.0,11627000.0,460615000.0,-189647000.0,78794000.0,27992000.0,953499052.17,56167000.0,3276335034.22,241634000.0,401138000.0,448675000.0,64840000.0,2843683000.0200005,790,0.004873196825,3748577034.22,47.574396961951415,479932000.0,0.16877127302748743,-888659052.17,-13.705414129703886,5.576674980648491,65.45118753855644,0.1793183220234423,4253419034.22,0.013205141451646307,0.05872443445843744,-0.1643412150428264
0001564590-18-002705,0.0,20161231.0,64670000.0,31358000.0,-3994000.0,5722000.0,29079000.0,350805000.0,1100000.0,659686000.0,124005000.0,258909000.0,85424000.0,536665000.0,546214000.0,786,0.004395550716,755714000.0,132.07165326808808,264631000.0,0.48448227251590037,185860000.0,0.346324056907009,8.29851554043606,43.9837701359321,0.1205034798244715,842238000.0,0.0013060441347932938,0.25395841157000254,0.22541609378821664
0001564590-18-002706,0.0,20161231.0,0.0,71422000.0,-25141000.0,11039000.0,241000.0,98066002.13,1474000.0,205599000.0,7000.0,12034000.0,5786000.0,0.0,-128053999.9999,602,0.01564209665,277021000.0,25.094754959688377,23073000.0,-0.1801817983039813,-98066002.13,0.0,0.0,0.0,0.0,284281000.0,0.005185010605703533,0.039986726397876225,-0.25652436191655437
0001564590-18-002713,0.0,20161231.0,61338000.0,119863000.0,89747000.0,22494000.0,112311000.0,671675253.3199999,118817000.0,1326106032.24,71385000.0,100499000.0,153341000.0,444418000.0,1938791001.304,846,0.004222151684,1507307032.24,67.00929279985775,122993000.0,0.06343798785803982,-227257253.31999993,-0.5113592458451276,7.245394372167335,50.37682992138032,0.13801871211337075,1779465032.24,0.06677119125540365,0.42277490852694505,-0.17814581774667035
0001564590-18-002721,0.0,20161231.0,324593000.0,-982453000.0,-611245000.0,241267000.0,46925000.0,1362635000.0,754499000.0,4148674015.1,1358776000.0,481512000.0,450748000.0,936763000.0,4255306000.0,716,0.002731854142,3490814015.1,14.468675845018174,722779000.0,0.16985358984759263,-425872000.0,-0.45462085927817386,2.8859618044751425,126.47430032996607,0.34650493241086594,4696061015.1,0.16066635368960036,0.09428882016906684,0.03947414639714867
0001564590-18-002748,0.0,20161231.0,377929000.0,-168009999.865,229425000.0,260772000.0,5429000.0,11976828000.0,6451000.0,9693292000.0,-71701000.0,3655975000.0,11137626000.0,2614118000.0,7567695000.335,1532,0.004108151081,9903211000.135,37.9765120493573,3916747000.0,0.5175614238981112,-9362710000.0,-3.581594250909867,6.91695530112799,52.768882276928586,0.14457228021076324,21047288000.135002,0.0003065002959031782,0.0004872092976297793,-0.45574208895409585
0001564590-18-002766,0.0,20161231.0,48985000.0,93409000.0,-106894000.0,51094000.0,15988000.0,376353009.76,5473000.0,1029076017.09,344496000.0,398810000.0,119111000.0,156239000.0,446741000.0,1060,0.008991229039000001,1171470017.0900002,22.92774136082515,449904000.0,1.0070801650173142,-220114009.76,-1.4088288440146186,3.189527406348882,114.43701636595218,0.3135260722354854,1296054017.0900002,0.00422281782073286,0.11834284487672003,-0.08735747759511617
0001564590-18-002772,0.0,20161231.0,0.0,-79170000.0,-118678000.0,72413000.0,1123000.0,640169000.0,0.0,2017092024.97,330175000.0,78082000.0,44146000.0,0.0,1472476000.0002,580,0.019775447839999998,1937922024.97,26.762073453247346,150495000.0,0.10220540097086782,-640169000.0,0.0,0.0,0.0,0.0,1982068024.97,0.0,0.024807263248580708,-0.26310449158670685
0001564590-18-002782,0.0,20161231.0,57407000.0,-291942000.0,254351000.0,590759000.0,458492000.0,989727034.79,802104000.0,2519689016.03,107740000.0,2012007000.0,2650716000.0,6910764000.0,3617685000.002,950,0.017351011719999997,2285154016.03,3.868166233658734,2602766000.0,0.7194562268408005,5921036965.21,0.8567847151501629,120.38190464577491,3.032017154687962,0.008306896314213595,5737974016.030001,0.1397887124896674,0.147462633570993,0.9875760938232127
0001564590-18-002787,0.0,20161231.0,4536600000.0,784000002.8799999,868400000.0,2532700000.0,3705400000.0,9118600349.36,3368500000.0,24231400000.0,3200000.0,6282300000.0,11590600000.0,12677400000.0,23464100002.32,1372,0.009157092233,29552000002.88,11.6681802040826,8815000000.0,0.3756802945405288,3558799650.6399994,0.28071999389780233,2.794471630736675,130.6150314733305,0.3578494012967959,44511100002.880005,0.07567775228610496,0.2422463389121339,0.060443342232969356
0001564590-18-002824,0.0,20161231.0,144509000.0,-376177000.0,232182000.0,3034371000.0,1276719000.0,3045733858.89,333637000.0,7774061000.0,115206000.0,5958829000.0,10081224000.0,2592131000.0,9695462038.9,1374,0.002446008072,7542393000.0,2.485652875010999,8993200000.0,0.927567965705771,-453602858.88999987,-0.17499225883645536,17.93750562248718,20.34842567756028,0.055749111445370626,17957254000.0,0.018579511098968715,0.112407590001112,-0.03818985123727714
0001564590-18-002832,0.0,20161231.0,1405000000.0,663000000.0,4764000000.0,1286000000.0,3016000000.0,3866000000.0,11144000000.0,40852000010.03,4367000000.0,22557000000.0,9982000000.0,21897000000.0,101999000027.64,1114,0.005848417002,42920000010.03,33.374805606555206,23843000000.0,0.2337571936346332,18031000000.0,0.8234461341736311,15.585053380782918,23.419874868703474,0.0641640407361739,64046000010.03,0.1739999375176402,0.2320356977996615,0.20714798735162704
0001564590-18-002843,0.0,20161231.0,54388617000.0,1690763001.245,304130000.0,251328000.0,389008000.0,2727713000.0,721106000.0,53726676009.9,1200896000.0,35579955000.0,1662005000.0,34744000.0,45205571001.0,1822,0.0069621215240000004,109806056011.145,436.90339321979644,35831283000.0,0.7926298066051941,-2692969000.0,-77.50889362192034,0.000638810139261309,571374.7756447156,1565.4103442320977,112189167011.145,0.006427590285329132,0.18966627710307052,-0.0267146916217166
0001564590-18-002855,0.0,20161231.0,647145734000.0,2395874000.0,1219864000.0,634830000.0,3937681000.0,35559122139.6,6765179000.0,302247496000.0,7937978000.0,154300084000.0,15539326000.0,5384306000.0,264882608001.5,2098,0.002497684458,951789104000.0,1499.2818612856986,154934914000.0,0.5849191653954215,-30174816139.6,-5.6042164281896305,0.008320082660082868,43869.75645700671,120.19111358084032,974093609000.0,0.0069451015153924045,0.20217074420109826,-0.032229633630210995
0001564590-18-002868,0.0,20161231.0,23889000.0,176125000.0,84570000.0,56488000.0,36437000.0,483596015.99,725221000.0,1318339000.0,549098000.0,168827000.0,126749000.0,428587000.0,1880165000.02,962,0.008745265093999999,1518353000.0,26.87921328423736,225315000.0,0.11983788656719131,-55009015.99000001,-0.12834970727063585,17.940767717359453,20.34472580829563,0.05573897481724831,2370323000.0,0.30595872376887034,0.22328508573039355,-0.05888607417216979
0001564590-18-002870,0.0,20161231.0,428679000.0,-67102000.0,176979000.0,341930000.0,1667147000.0,694769000.0,31255000.0,1561471000.0,966146000.0,1303302000.0,1099062000.0,1228186000.0,1727434001.12,926,0.01316697649,1923048000.0,5.62409849969292,1645232000.0,0.9524138108508323,533417000.0,0.43431288094799975,2.8650482062335687,127.39750738080389,0.34903426679672295,3053365000.0,0.01023624754983432,0.6026829498421847,0.11673612555328301
0001564590-18-002871,0.0,20161231.0,12893000.0,15508000.0,-13864000.0,2160000.0,6768000.0,108638028.7,41688000.0,228194015.76,81420000.0,13425000.0,34121000.0,63194000.0,184196000.002,1046,0.0029551887260000002,256595015.76,118.79398877777777,15585000.0,0.08461095789176083,-45444028.7,-0.7191193578504289,4.901419374854572,74.46822483147135,0.204022533784853,332404015.76,0.1254136473191686,0.16552128934432245,-0.09500495542388752
0001564590-18-002873,0.0,20161231.0,0.0,17446757000.0,2428246000.0,15580538000.0,19627990000.0,4434824040.91,477701000.0,44051677013.02,18159817000.0,28460072000.0,187677697000.0,17791310000.0,147660928022.21094,2322,0.01228649133,61498434013.02,3.947131608229446,44040610000.0,0.2982549994090209,13356485959.09,0.7507308882308273,0.0,0.0,0.0,249653832013.02,0.001913453505392515,0.09468138710541019,0.04377357187339335
0001564590-18-002880,0.0,20161231.0,123400000.0,665600000.0,367300000.0,497300000.0,783400000.0,1511800000.0,2522600000.0,7637500000.0,197900000.0,8293700000.0,4496500000.0,5786000000.0,3558300000.001,1192,0.00339414065,8426500000.0,16.944500301628796,8791000000.0,2.4705617851214146,4274200000.0,0.7387141375734532,46.88816855753647,7.784479778776356,0.02132734185966125,15445600000.0,0.1633215932045372,0.1483740222352696,0.25294582275858496
0001564590-18-002882,0.0,20161231.0,158855000.0,-114729000.0,146426000.0,272725000.0,648567000.0,2149288032.15,105360000.0,1260051034.8200002,188459000.0,537708000.0,1943305000.0,1518704000.0,2018459277.002,882,0.0075300171750000006,1304177034.8200002,4.782022311192594,810433000.0,0.40151070137205297,-630584032.1500001,-0.4152119386990487,9.560316011456989,38.17865429998209,0.10459905287666325,3352842034.82,0.031424087059817696,0.2502311070917082,-0.23174668656637576
0001564590-18-002886,0.0,20161231.0,736000000.0,58000000.0,231000000.0,750000000.0,4699000000.0,129000025.32,2813000000.0,7396000000.0,819000000.0,2849000000.0,11008000000.0,10953000000.0,3179000000.26,936,0.005379818204,8190000000.0,10.92,3599000000.0,1.1321170178375746,10823999974.68,0.9882224025089017,14.88179347826087,24.526613713137955,0.06719620195380262,22011000000.0,0.12779973649538867,0.29916597695295094,0.4812593691645087
0001564590-18-002889,0.0,20161231.0,119002000.0,90744000.0,93205000.0,134813000.0,35637000.0,1235808110.47,1109181000.0,1433273000.0,46548000.0,229346000.0,170892000.0,438057000.0,3020284000.2802,920,0.005254186664,1643019000.0,12.187392907212212,364159000.0,0.12057111184452057,-797751110.47,-1.8211125731811157,3.681089393455572,99.15542954455698,0.27165871108097805,2923092000.0,0.3794547007073332,0.17255203869674476,-0.3047992025122713
0001564590-18-002896,0.0,20161231.0,1617407000.0,1059537000.62,-786966000.0,18248588000.0,334762000.0,11546555029.669998,2058820000.0,15716712044.0,9372483000.0,8702993000.0,772554000.0,10570917000.0,16756159000.62,2158,0.003526309608,18393656044.62,1.0079495490072985,26951581000.0,1.6084581794075095,-975638029.6699982,-0.0922945501955978,6.535718591548076,55.84695774264428,0.15300536367847747,21225030044.62,0.09699962712287691,0.3023183987226772,-0.00888912897995269
0001564590-18-002898,0.0,20161231.0,250800000.0,-12634000.0,376852000.0,454179000.0,2771253000.0,2921749000.0,518677000.0,5430338000.0,391638000.0,6885504000.0,10887763000.0,2381688000.0,7191650002.06,966,0.005102663874,5668504000.0,12.480770797416877,7339683000.0,1.020584010331092,-540061000.0,-0.22675556160168756,9.496363636363636,38.4357648860808,0.10530346544131725,17074944000.0,0.030376497867284358,0.2028881875531883,-0.053699326920193705
0001564590-18-002905,0.0,20161231.0,86007000.0,-132509000.0,-58503000.0,55596000.0,4105000.0,691721147.6700001,0.0,1630717032.11,205620000.0,400205000.0,163962000.0,374468000.0,928704000.002,900,0.008845197218,1584215032.11,28.495126126160155,455801000.0,0.4907925453093972,-317253147.6700001,-0.84721030280291,4.353924680549258,83.83241024600233,0.22967783629041733,1748177032.11,0.0,0.024424782973457015,-0.1480114101245776
0001564590-18-002910,0.0,20161231.0,24199000.0,87295000.0,2607000.0,147000.0,4820000.0,121029351.67999998,22205000.0,197949002.63,26060000.0,22268000.0,20076000.0,146098000.0,137180000.0,728,0.0071212244880000004,309443002.63,2105.054439659864,22415000.0,0.1633984545852165,25068648.320000023,0.17158789524839507,6.037356915575024,60.45691932812222,0.16563539541951294,351724002.63,0.06313188703063521,0.19360539845758354,0.06386157371133071
0001564590-18-002915,0.0,20161231.0,42800000.0,-153944000.0,-74111000.0,47157000.0,421000.0,264088000.0,46948000.0,917070000.0,135907000.0,107204000.0,35548000.0,57630000.0,721487000.0,568,0.007042599179,805926000.0,17.090272918124562,154361000.0,0.213948414870954,-206458000.0,-3.5824744056914803,1.3464953271028037,271.0740933541558,0.7426687489154954,888422000.0,0.05284425644569812,0.011704523339542383,-0.14896862076805842
0001564590-18-002916,0.0,20161231.0,119900000.0,10100000.0,93000000.0,178600000.0,43400000.0,80800010.91,2566100000.0,2606100000.0,208100000.0,3056100000.0,111600000.0,962200000.0,2664300000.01,766,0.01238421145,2736100000.0,15.319708846584547,3234700000.0,1.2140900048747734,881399989.09,0.9160257629287051,8.025020850708923,45.48274786946581,0.12461026813552276,5413800000.0,0.4739923898186117,0.28,0.14562783794931472
0001564590-18-002919,0.0,20161231.0,61338000.0,119863000.0,89747000.0,22494000.0,112311000.0,671675253.3199999,118817000.0,1326106032.24,71385000.0,100499000.0,153341000.0,444418000.0,1938791001.304,846,0.004222151684,1507307032.24,67.00929279985775,122993000.0,0.06343798785803982,-227257253.31999993,-0.5113592458451276,7.245394372167335,50.37682992138032,0.13801871211337075,1779465032.24,0.06677119125540365,0.42277490852694505,-0.17814581774667035
0001564590-18-002954,0.0,20161231.0,2919000000.0,1983000000.0,3437000000.0,6749000000.0,6970000000.0,13668000035.73,6966000000.0,64196000000.0,1378000000.0,11593000000.0,16675000000.0,12808000000.0,74955000001.63501,1426,0.003049449981,69098000000.0,10.238257519632539,18342000000.0,0.24470682408911884,-860000035.7299995,-0.0671455368308869,4.387804042480301,83.18511867582761,0.2279044347282948,92739000000.0,0.07511402969624426,0.29477690843730175,-0.046334336532958084
0001564590-18-002956,0.0,20161231.0,1271362000.0,4531995000.0,-123829000.0,10095785000.0,2821384000.0,10324381000.0,1438880000.0,54036337000.0,4726003000.0,43652963000.0,19851726000.0,35220856000.0,46222225215.002,1310,0.004338718952999999,59839694000.0,5.927195755456362,53748748000.0,1.1628334150938968,24896475000.0,0.706867402654836,27.703247383514686,13.175350706978843,0.036096851251996825,81130300000.0,0.017735420675136115,0.12443745035418609,0.3083965423522408
0001564590-18-002964,0.0,20161231.0,928000000.0,-117999998.37,465000000.0,2588000000.0,10973000000.0,5292000032.21,2821000000.0,18666000000.0,11000000.0,4394000000.0,21918000000.0,6372000000.0,13385000000.435,1424,0.0064284481889999995,19476000001.63,7.5255023190224115,6982000000.0,0.5216286888138283,1079999967.79,0.169491520368801,6.866379310344827,53.157564344005024,0.14563716258631512,44215000001.630005,0.0638018771886465,0.3336170989024353,0.013909306067337503
0001564590-18-002969,0.0,20161231.0,67556000.0,348218001.07999986,450844000.0,682760000.0,2483021000.0,4280914000.0,1928642000.0,10478348000.0,236201000.0,9814491000.0,9488952000.0,6625426000.0,9603062001.082,1476,0.004494079238,10894122001.08,15.956005039955475,10497251000.0,1.0931149875755513,2344512000.0,0.3538658495317886,98.07309491384925,3.721713894321663,0.010196476422799078,22311716001.08,0.08644077398200312,0.20740282324392145,0.08487325671895146
0001564590-18-002976,0.0,20161231.0,804700000.0,81600000.0,-344600000.0,442600000.0,526400000.0,2052300000.0,657300000.0,5504200000.0,2262600000.0,2560800000.0,1174700000.0,1663800000.0,2477400000.01,982,0.005071532406,6390500000.0,14.438544961590601,3003400000.0,1.212319367073495,-388500000.0,-0.23350162279120087,2.067602833354045,176.5329366510398,0.48365188123572544,8222500000.0,0.0799391912435391,0.3094468285227206,-0.005339008817269687
0001564590-18-002984,0.0,20161231.0,366700000.0,596000000.71,685300000.0,1793200000.0,744000000.0,3378600133.37,5251200000.0,7238300007.57,118900000.0,5336600000.0,2340000000.0,4389100000.0,12714400002.0,1064,0.008884547894999999,8201000008.28,4.573388360629043,7129800000.0,0.5607657458376698,1010499866.6300001,0.23022940161536537,11.969184619580037,30.49497619101866,0.08354787997539359,15792200008.279999,0.33251858494995923,0.24124513618677043,0.02059243591516665
0001564590-18-002993,0.0,20161231.0,9555000.0,41182000.0,-7533000.0,13773000.0,228440000.0,275895000.0,3853000.0,1444681000.0,494480000.0,2262266000.0,3865750000.0,548388000.0,3301555000.02,806,0.006785705901999999,1495418000.0,108.57605459957888,2276039000.0,0.6893839418050622,272493000.0,0.49689818157946564,57.39277864992151,6.359685113459813,0.01742379483139675,5365021000.0,0.0007181705346540612,0.05579614038430068,0.052194763077348626
0001564590-18-003000,0.0,20161231.0,189446000.0,127938000.0,108400000.0,313328000.0,115361000.0,1093378147.5500002,303835000.0,1930121162.95,116438000.0,1042061000.0,749661000.0,917600000.0,2022360000.0,1278,0.002340981091,2247505162.95,7.1730109117282845,1355389000.0,0.6702016456021678,-175778147.5500002,-0.19156293324978224,4.843596592168745,75.35722537053182,0.2064581517000872,3301001162.95,0.09204328777893322,0.13336192605505987,-0.08608847241242387
0001564590-18-003012,0.0,20161231.0,267995000.0,377153000.0,88915000.0,71795000.0,136482000.0,1689224000.02,365041000.0,2441994039.07,398222000.0,2284230000.0,358328000.0,1690400000.0,3359785000.76,1166,0.01094766956,3087142039.07,42.9994016166864,2356025000.0,0.7012427876983365,1175999.980000019,0.0006956933151916819,6.307580365305323,57.8668806199716,0.15853939895882632,3810511039.07,0.09579843655015174,0.27582708514379256,-0.023025520493286305
0001564590-18-003014,0.0,20161231.0,21682000.0,-2746000.0,8406000.0,145854000.0,175261000.0,154231023.62,0.0,744072008.05,271803000.0,189899000.0,572151000.0,188593000.0,726812000.002,740,0.01412627875,763008008.05,5.231313560478286,335753000.0,0.46195302223831763,34361976.379999995,0.18220175923814774,8.698136703256157,41.963010292004476,0.11496715148494377,1335159008.05,0.0,0.2344904818226092,0.019440363449974924
0001564590-18-003019,0.0,20161231.0,130497000.0,251542000.09,42002000.0,132894000.0,268921000.0,932738022.14,133851000.0,1835479025.75,4717000.0,406953000.0,789960000.0,2105430000.0,3097816000.01,1422,0.003915945317,2217518025.84,16.686366772314777,539847000.0,0.17426696743714193,1172691977.8600001,0.5569845484580348,16.133934113427895,22.62312449238398,0.061981162992832815,3141329025.84,0.04260967217982137,0.25396715967138894,0.35994000264192333
0001564590-18-003023,0.0,20161231.0,179213000.0,937317000.62,173101000.0,148186000.0,2419402000.0,2433304015.36,321362000.0,8754578000.0,318127000.0,5502592000.0,23502404000.0,1145901000.0,14589189001.270002,1270,0.003034114806,9871108000.619999,66.61295939306007,5650778000.0,0.38732639624506165,-1287403015.3600001,-1.1234853755778205,6.394072974616797,57.08411546896285,0.1563948369012681,33694874000.62,0.009537415097444435,0.09333462336690584,-0.043344991150081946
0001564590-18-003039,0.0,20161231.0,60444000.0,-123448000.0,120242000.0,158596000.0,14869000.0,2492612015.77,0.0,1980892000.0,82617000.0,725989000.0,611780000.0,863894000.0,2269648010.9700003,1378,0.004214009166,1917888000.0,12.09291533203864,884585000.0,0.3897454564428018,-1628718015.77,-1.8853215970593615,14.292469062272517,25.53792479169898,0.06996691723753146,2529668000.0,0.0,0.023727796581499372,-0.6913792702322993
0001564590-18-003043,0.0,20161231.0,66633000.0,-26062000.0,22655000.0,41217000.0,27173000.0,902275169.82,66288000.0,1389970272.52,14333000.0,351473000.0,130702000.0,736897000.0,814780000.0002,1172,0.006769209256,1430541272.52,34.707554468301915,392690000.0,0.48195832003719236,-165378169.82000005,-0.22442508222994537,11.05903981510663,33.004673651812936,0.09042376342962449,1627531272.52,0.040729171303333866,0.17211718131433096,-0.1155327538062341
0001564590-18-003044,0.0,20161231.0,172076000.0,-67276000.0,143000.0,61951000.0,63973000.0,546834000.0,169482000.0,495630086.99,47735000.0,497636000.0,427601000.0,631892000.0,1222824000.0010002,816,0.012086189709999999,600430086.99,9.692016060919114,559587000.0,0.45761859433536006,85058000.0,0.13460844574705805,3.6721681117645693,99.39632089027872,0.27231868737062664,1197513086.99,0.14152830715695996,0.13013910418370378,0.07090945470453058
0001564590-18-003046,0.0,20161231.0,680835000.0,837301000.0,779205000.0,2357142000.0,1592899000.0,5905642007.71,1978478000.0,14693426000.0,8721000.0,3223865000.0,2724743000.0,3495518000.0,16087907011.98,870,0.010932372630000001,16211562000.0,6.877634864594496,5581007000.0,0.3469069653276871,-2410124007.71,-0.6894898002842498,5.1341631966629215,71.09240318602278,0.19477370735896654,20914783000.0,0.09459710865754622,0.36892799356685896,-0.15249161359742533
0001564590-18-003055,0.0,20161231.0,629652000.0,-28520000.0,110027000.0,150725000.0,165891000.0,1583845014.09,1969568000.0,1672779004.85,380777000.0,1391197000.0,520476000.0,3147176000.0,2787674000.001,1038,0.004747549861,2273911004.85,15.086488670426272,1541922000.0,0.5531213477614122,1563330985.91,0.4967408832267404,4.9982784141081105,73.0251438114678,0.2000688871547063,4763955004.85,0.41343127674271873,0.24169431222654936,0.3050624920744312
0001564590-18-003056,0.0,20161231.0,128180000.0,68268000.6,76641000.0,177784000.0,211576000.0,739109025.65,783533000.0,1636929000.0,200579000.0,1051648000.0,701612000.0,1733090000.0,2304907000.601,1034,0.0059893884389999996,1833377000.6,10.312384694910678,1229432000.0,0.533397659723116,993980974.35,0.5735310770646649,13.520752067405212,26.99553975846609,0.0739603828999071,3318522000.6,0.23610902680721557,0.23168942211242372,0.27643028257282665
0001564590-18-003065,0.0,20161231.0,26505405000.0,-4332870000.0,-292478000.0,1321720000.0,319007000.0,6377910033.22,1368822000.0,37276456000.0,6361541000.0,20769998000.0,769335000.0,8861882000.0,28220556001.15,1734,0.006475846979,59448991000.0,44.97850603758739,22091718000.0,0.7828236268307311,2483971966.7799997,0.2802984700969839,0.33434244826668374,1091.6950626289088,2.9909453770655037,61587148000.0,0.022225773468191767,0.29311282666661764,0.04508164539101567
0001564590-18-003072,0.0,20161231.0,146336000.0,-133672000.0,116110000.0,524677000.0,1102651000.0,1461764000.0,259605000.0,5577201000.0,42815000.0,2434317000.0,1212843000.0,3622495000.0,3894787000.51,1030,0.006503354813,5589865000.0,10.653916600117787,2958994000.0,0.7597319184881064,2160731000.0,0.5964759095595715,24.754640006560244,14.744710482692177,0.04039646707586898,7062313000.0,0.03675920339412886,0.4762055094938704,0.2895115240573449
0001564590-18-003082,0.0,20161231.0,727600000.0,-98700000.0,560800000.0,1403500000.0,618400000.0,1388800096.9,8737600000.0,8589000020.16,1527200000.0,6447800000.0,3405400000.0,6562000000.0,22385300000.02,1322,0.005902337528,9217900020.16,6.567794813081582,7851300000.0,0.3507346338888907,5173199903.1,0.7883571934014021,9.018691588785046,40.47150259067358,0.11088082901554404,21360900020.16,0.4090464349233236,0.15368557085342213,0.21592722679039308
0001564590-18-003105,0.0,20161231.0,665888000.0,13295000.0,270018000.0,676416000.0,483881000.0,1257668057.45,11088957000.0,5239000000.47,1157187000.0,10092420000.0,1128182000.0,4105561000.0,8812939000.02,1678,0.004997706818,5918183000.47,8.749324380957873,10768836000.0,1.221934703051452,2847892942.55,0.6936671852031915,6.165542854053535,59.19997778622702,0.1621917199622658,18135322000.47,0.6114563060811722,0.3001625866979144,0.1421466319971154
0001564590-18-003114,0.0,20161231.0,269163000.0,-65572000.0,-227837000.0,578573000.0,530081000.0,3756244051.13,2738315000.0,12411583040.7,1081205000.0,3410559000.0,2587206000.0,2436855000.0,7494900000.0009985,1024,0.0034851458039999996,12615174040.7,21.803945294197966,3989132000.0,0.5322461940785692,-1319389051.13,-0.541431086843493,9.053454598143132,40.31610210701909,0.11045507426580572,17940695040.7,0.15263148912502544,0.17004561979695806,-0.0608422387568442
