fraud,adsh,ddate,CurrentAssets,Expenses,Goodwill,Income,Liabilities,LongtermAssets,ShareholdersEquity,
0,0001564590-18-005322,20141231,41176000,16.12,,,,,4213000,
0,0001564590-18-005322,20151231,71903003.55,105186034.2,,38230000,3833000,32542000,17824013.03,
0,0001564590-18-005322,20160331,,,,11200000,,,-11800000,
0,0001564590-18-005322,20160630,,,,9000000,,,-12500000,
0,0001564590-18-005322,20160930,,,,12400000,,,-11800000,
0,0001564590-18-005322,20161231,379468001.9,113020029.1,972000,77100000,212259000,97470000,-37382992.01,
0,0001564590-18-005322,20170331,,,,14500000,,,-10000000,
0,0001564590-18-005322,20170630,,,,13600000,,,-13700000,
0,0001564590-18-005322,20170930,,,,16800000,,,-6200000,
0,0001564590-18-005322,20171231,261066001.3,108521026.1,972000,152940000,195946000,129413000,-6481997.43,
0,0001564590-18-005332,20141231,20961000,,,,,,155846000,
0,0001564590-18-005332,20150531,,,,,,,10000000,
0,0001564590-18-005332,20151231,14367003.72,146320000,93701000,435212000,4614000,30168000,208382000,
0,0001564590-18-005332,20160331,,17600000,,50252000,,,,
0,0001564590-18-005332,20160630,,17266000,,65051000,,,,
0,0001564590-18-005332,20160930,,17589000,,52027000,,,,
0,0001564590-18-005332,20161231,455685003.9,187698009.4,93701000,441757000,369441000,93983000,631003200,
0,0001564590-18-005332,20170331,,16823000,,46943000,,,,
0,0001564590-18-005332,20170630,,17094000,,57174000,,,,
0,0001564590-18-005332,20170930,,18174000,,60985000,,,,
0,0001564590-18-005332,20171231,496943004.6,185835048.9,93469000,499062000,309034000,189637000,611840000,
0,0001564590-18-005372,20151231,0,,,,,,,
0,0001564590-18-005372,20161231,300000,,,,,,,
0,0001564590-18-005372,20170331,360600000,3900000,,715000000,,,,
0,0001564590-18-005372,20170630,,,,217800000,,,,
0,0001564590-18-005372,20170930,,,,238200000,,,,
0,0001564590-18-005372,20171231,3093000000,486400000,,3092700000,3142100000,6542700000,5810700000,
0,0001564590-18-005384,20151231,4637000,,,,,,88618000,
0,0001564590-18-005384,20160731,,,,,35000000,,,
0,0001564590-18-005384,20161231,524244000,49049000,,-462946005.5,210927000,159759000,-67750000,
0,0001564590-18-005384,20170430,25000000,,,,,,,
0,0001564590-18-005384,20171231,431478000,38456000,,84859000.33,207150000,370144000,95639000,
0,0001564590-18-005386,20140930,,400000,,,1.15,,,
0,0001564590-18-005386,20141231,53506000,,,,,,20606000,
0,0001564590-18-005386,20150831,,,,,,,10200000,
0,0001564590-18-005386,20151231,-20055000,59971000,,-11526000,12681000,19453000,27710000,
0,0001564590-18-005386,20160331,,,,-14015000,,8435000,,
0,0001564590-18-005386,20160531,,700000,,,0.87,,,
0,0001564590-18-005386,20160630,,,,-15027000,,7335000,,
0,0001564590-18-005386,20160930,,,,-11296000,,6585000,,
0,0001564590-18-005386,20161231,730861000,582355002.3,,-69583000,99479000,-129000,-507817000,
0,0001564590-18-005386,20170131,4100000,,,,,,,
0,0001564590-18-005386,20170331,,,,-14080000,,10287000,,
0,0001564590-18-005386,20170630,,,,-18373000,,9183000,8800000.001,
0,0001564590-18-005386,20170930,,,,-1002000,,6767000,,
0,0001564590-18-005386,20171231,725552000,635098008,,-119741000,423942000,-26521000,-575221000,
0,0001564590-18-005397,20141231,190095000,,,,,,160282000,
0,0001564590-18-005397,20151231,257535014.6,348434000,,-386401000,601000,30375000,310857000,
0,0001564590-18-005397,20160331,,41326000,,-45286000,,5846000,,
0,0001564590-18-005397,20160630,,50324000,,-55489000,,7424000,,
0,0001564590-18-005397,20160930,,55298000,,-42088000,,7522000,,
0,0001564590-18-005397,20161231,1215146006,1013667014,,-298182000,316619000,59607000,12605000,
0,0001564590-18-005397,20170331,,57659000,,-65044000,,8269000,,
0,0001564590-18-005397,20170630,,65754000,,-46048000,,11170000,,
0,0001564590-18-005397,20170930,,66793000,,-75194000,,9311000,,
0,0001564590-18-005397,20171231,2444998009,1121246067,,-194447000,422181000,105544000,35658000,
0,0001564590-18-005404,20141231,2616000,,,,,,-11473000,
0,0001564590-18-005404,20151231,89100000,30367000,,-31337000,971000,6413000,9026000,
0,0001564590-18-005404,20160331,,,,-8255000,,,0.0002,
0,0001564590-18-005404,20160630,,,,-9552000,,,,
0,0001564590-18-005404,20160930,,,,-11390000,,,,
0,0001564590-18-005404,20161231,440240000,171735005.6,,-32636000,84758000,11115000,151118000,
0,0001564590-18-005404,20170331,,,,-11596000,,,,
0,0001564590-18-005404,20170630,,,,-11873000,,,,
0,0001564590-18-005404,20170930,,,,-14611000,,,,
0,0001564590-18-005404,20171231,267362000,226535032.4,,10911000,80326000,16621000,-25169000,
0,0001564590-18-005434,20141231,82250000,,,,,,33474000,
0,0001564590-18-005434,20151231,371278008.8,77294000,,1176845000,-27521000,1184313000,-269260000,
0,0001564590-18-005434,20160331,76000,37270000,,207356000,,,-3000,
0,0001564590-18-005434,20160430,69807000,,,,,,,
0,0001564590-18-005434,20160630,90579000,135558000,,-27003000,,,16000,
0,0001564590-18-005434,20160930,0,44363000,,172212000,,,2000,
0,0001564590-18-005434,20161130,,,,,218110000,,,
0,0001564590-18-005434,20161231,3805303002,345355018.2,15301000,486512000,4596006000,2407270000,1916389000,
0,0001564590-18-005434,20170331,,40852000,,267652000,,,178000,
0,0001564590-18-005434,20170630,50000000,46208000,,404905000,389000,20000000,40000,
0,0001564590-18-005434,20170930,,51018000,,521139000,,,-25000,
0,0001564590-18-005434,20171031,,,,,-7631000,10000000,,
0,0001564590-18-005434,20171231,3500651010,265712052.2,15301000,2677295000,5865656000,5989548000,2243864000,
0,0001564590-18-005445,20141231,16598000,,,,,,59130000,
0,0001564590-18-005445,20151231,1577625000,61899015.87,0,180974000,85518000,42967000,90193000.44,
0,0001564590-18-005445,20160331,,8264000,,19864000,8075000,2665000,1805000.22,
0,0001564590-18-005445,20160630,,8247000,,20393000,8148000,3010000,2022000.12,
0,0001564590-18-005445,20160930,,8532000,,20828000,8173000,3012000,1901000.12,
0,0001564590-18-005445,20161231,23458160000,214722018.5,3918000,329929000,2190743000,93161000,141996001.9,
0,0001564590-18-005445,20170131,,,,,,2586000,,
0,0001564590-18-005445,20170331,,9186000,,21860000,9050000,2809000,1994000.13,
0,0001564590-18-005445,20170630,,9027000,,22420000,9310000,3214000,2345000.13,
0,0001564590-18-005445,20170930,,9594000,,23101000,9516000,3120000,2249000.13,
0,0001564590-18-005445,20171231,29630013000,379498060.2,3918000,295309000,3340952000,160083000,169659002.2,
0,0001564590-18-005459,20141231,34029000,2.25,,,,,41196000,
0,0001564590-18-005459,20151231,38186000,86650008.88,0,55358000,-2568000,56711000,132300000,
0,0001564590-18-005459,20160331,,,,10205999.95,,,,
0,0001564590-18-005459,20160630,,,,11076999.96,,,,
0,0001564590-18-005459,20160930,,,,12802999.96,,,,
0,0001564590-18-005459,20161231,370468000,100575006.3,1095000,90529999.97,127808000,86494000,66269000.02,
0,0001564590-18-005459,20170331,,,,13058999.97,,,,
0,0001564590-18-005459,20170630,,,,18375999.98,,,,
0,0001564590-18-005459,20170930,,,,16127999.97,,,,
0,0001564590-18-005459,20171231,433879000,96678010.76,1095000,118380000,250531000,99233000,53764000.02,
0,0001564590-18-005461,20130831,,,,1500000,,,,
0,0001564590-18-005461,20140430,,7400000,,54600000,,,,
0,0001564590-18-005461,20150430,,,,,,,41400000,
0,0001564590-18-005461,20151231,47608000,8.71,,,,,41949000,
0,0001564590-18-005461,20161231,392555002.6,287742035.4,,-66295001.58,122968000,20666000,-122502000,
0,0001564590-18-005461,20170430,,,,,,,0.001,
0,0001564590-18-005461,20171231,263011001.4,297175030.8,,-34406000.94,137207000,77601000,-183602000,
0,0001564590-18-005463,20141231,0,,,,,,,
0,0001564590-18-005463,20151231,41026000,1.7,,,,,3394000,
0,0001564590-18-005463,20160930,8200000,,,,,,,
0,0001564590-18-005463,20161231,133970001,315629004.5,6158000,52376000,56446000,13748000,-277134990,
0,0001564590-18-005463,20171231,136614001.9,306363003.4,6158000,120464000,47623000,18537000,-277389990,
0,0001564590-18-005479,20141231,37869000,2.04,,,,,60405000,
0,0001564590-18-005479,20151231,273638801.8,79365012.61,,519765999.9,116283000,56019000,498798000,
0,0001564590-18-005479,20160331,,,,87031999.86,,,155000,
0,0001564590-18-005479,20160630,,,,92146999.86,,,413000,
0,0001564590-18-005479,20160930,,,,88038999.86,,,-67000,
0,0001564590-18-005479,20161231,769891004.3,183696018.6,147019000,1306587999,903956000,512857000,533445000,
0,0001564590-18-005479,20170331,,,,88217999.92,,,-654000,
0,0001564590-18-005479,20170630,,,,97224999.94,,,-43000,
0,0001564590-18-005479,20170930,,,,86761999.8,,,-5100000,
0,0001564590-18-005479,20171231,893989011.4,204315029.6,147019000,1239419000,1060165000,822187000,433211028.9,
0,0001564590-18-005480,20160731,101492000,,,,,,,
0,0001564590-18-005480,20170131,372171002.8,390715000,,1105593000,35204000,309979000,38749000,
0,0001564590-18-005480,20170731,27522262000,,,7150000,686934000,26733000,208332000,
0,0001564590-18-005480,20180131,-24909851992,535281000,,1517865000,885938000,430677000,850357000,
0,0001564590-18-005482,20141231,16143000,,70015000,,,,90061000,
0,0001564590-18-005482,20150731,,,,,4100000,,,
0,0001564590-18-005482,20150831,,,,,,,22100000,
0,0001564590-18-005482,20151231,50345004.18,58120000,70015000,981486964.6,93018000,44610000,101927000,
0,0001564590-18-005482,20160630,2000000,,,600000,,,,
0,0001564590-18-005482,20161130,,,,,,,0.0002,
0,0001564590-18-005482,20161231,1106576013,72181000,84171000,1363276997,837907000,90866000,400751000,
0,0001564590-18-005482,20170930,,,,,1600000,,,
0,0001564590-18-005482,20171231,2035672054,101382000,261705000,2133895004,2160021000,188881000,622760000,
0,0001564590-18-005488,20141231,96729000,,,,,,95639000,
0,0001564590-18-005488,20151231,160485000,205892000,47712000,11099997.39,29975000,21016000,203158000,
0,0001564590-18-005488,20160331,,,,-9755000.66,,,,
0,0001564590-18-005488,20160630,,,,549999.44,,,,
0,0001564590-18-005488,20160930,,,,1284999.45,,,,
0,0001564590-18-005488,20161231,527191000,130509000,45941000,-27275002.63,213367000,34404000,131001000,
0,0001564590-18-005488,20170331,,,,1233999.39,,,,
0,0001564590-18-005488,20170630,,,,-6674001.07,,,,
0,0001564590-18-005488,20170930,,,,1772999.26,,,,
0,0001564590-18-005488,20171231,537898000,217361000,53570000,-4619004.26,314544000,58039000,-4292999.98,
0,0001564590-18-005498,20141231,74954000,15.3,6908000,,,,187091000,
0,0001564590-18-005498,20151231,1220699003,110684076,6908000,399620000,115848000,250365000,206266000.4,
0,0001564590-18-005498,20160331,0.12,14196000,,41771000,,6130000,,
0,0001564590-18-005498,20160630,0.12,14454000,,41757000,,6054000,,
0,0001564590-18-005498,20160930,0.12,17008000,,45469000,,5777000,,
0,0001564590-18-005498,20161231,9195324003,683501083.7,9628000,459346000,5919988000,275805000,420090000.5,
0,0001564590-18-005498,20170331,0.14,16721000,,46237000,,6316000,,
0,0001564590-18-005498,20170630,0.14,16306000,,50072000,,8113000,,
0,0001564590-18-005498,20170930,0.14,16842000,,53077000,,8900000,,
0,0001564590-18-005498,20171231,25860588006,743878098.9,46446000,583887000,8294022000,372077000,569433000.6,
0,0001564590-18-005535,20150731,,,,,,,17530000,
0,0001564590-18-005535,20151231,4994932000,290000000,,0,8709003000,47092000,2019906000,
0,0001564590-18-005535,20160229,40000000,,,,,,,
0,0001564590-18-005535,20160430,,11280000,,,,,,
0,0001564590-18-005535,20161231,22412985000,2590426000,4700000,138217099002,26083507000,2583324000,4741090000,
0,0001564590-18-005535,20170131,,,,,400000000,,,
0,0001564590-18-005535,20171231,21856032000,2746352000,0,261826646003,24752988000,2022630000,5019916000,
0,0001564590-18-005544,20141231,9845000,,,,,,7566000,
0,0001564590-18-005544,20151231,213171004.2,36813000,,-12474000,1290000,11456000,48908000,
0,0001564590-18-005544,20160331,,13696000,,-11606000,,3251000,,
0,0001564590-18-005544,20160630,,18575000,,-9640000,,3775000,,
0,0001564590-18-005544,20160930,,20427000,,-10310000,,4920000,,
0,0001564590-18-005544,20161231,1898124007,132093008.4,,83190000,353415000,57339000,906186000,
0,0001564590-18-005544,20170331,,32594000,,-19364000,,6049000,,
0,0001564590-18-005544,20170630,,37499000,,-25693000,,6793000,,
0,0001564590-18-005544,20170930,,40673000,,-23914000,,6230000,,
0,0001564590-18-005544,20171231,2097859015,314902058.1,,-98180000,429642000,98052000,846813000,
0,0001564590-18-005581,20141231,4080000,,,,,,4976000,
0,0001564590-18-005581,20151231,24215000,13562000,,52810000,1275000,2810000,21470000,
0,0001564590-18-005581,20160331,,3235000,,15182000,,1045000,1347000,
0,0001564590-18-005581,20160630,,3619000,,17188000,,1417000,1198000,
0,0001564590-18-005581,20160930,,3459000,,19176000,,1099000,1960000,
0,0001564590-18-005581,20161231,53567000,24576000.81,,87677000,21613000,8342000,48987000,
0,0001564590-18-005581,20170331,,4157000,,17616000,,1227000,1578000,
0,0001564590-18-005581,20170630,,3751000,,20306000,,1357000,2114000,
0,0001564590-18-005581,20170930,,3853000,,20082000,,1541000,1929000,
0,0001564590-18-005581,20171231,111076000,85941008.72,,112470000,32222000,13042000,80034000,
0,0001564590-18-005585,19960229,,,,,,338700000,,
0,0001564590-18-005585,20141231,19424000,,,,,,,
0,0001564590-18-005585,20151231,293328000,1931560000,,3422950000,470367000,472270000,17000,
0,0001564590-18-005585,20160331,,,,271636000,,,,
0,0001564590-18-005585,20160630,,,,211988000,,,,
0,0001564590-18-005585,20160930,,,,234815000,,,,
0,0001564590-18-005585,20161130,,,,,5800000,,5800000,
0,0001564590-18-005585,20161231,3989479000,1974323000,,3285100000,7986629000,6864372000,428564000,
0,0001564590-18-005585,20170331,,,,201388000,,,,
0,0001564590-18-005585,20170630,,,,159118000,,,,
0,0001564590-18-005585,20170930,,,,206496000,,,,
0,0001564590-18-005585,20171031,,,,,14100000,,14100000,
0,0001564590-18-005585,20171231,4549041000,1745984000,,2954870000,24229147000,8112756000,457846000,
0,0001564590-18-005593,20120229,,,,,,,4000000,
0,0001564590-18-005593,20130228,,,,,,,3000000,
0,0001564590-18-005593,20140731,,,,,,,3000000,
0,0001564590-18-005593,20141231,14164000,4.88,,,,,33736000,
0,0001564590-18-005593,20150831,,,,,,,2000000,
0,0001564590-18-005593,20151231,8231003.95,38817024.71,0,86542000,406000,8253000,39434007.92,
0,0001564590-18-005593,20160331,,8933000,,24144000,,1357000,141000,
0,0001564590-18-005593,20160630,,9925000,,22986000,,2331000,-415000,
0,0001564590-18-005593,20160831,,,,,,,1000000,
0,0001564590-18-005593,20160930,,9126000,,16982000,,1858000,-1298000,
0,0001564590-18-005593,20161231,218844005.1,64739035.39,533000,119040000,75350000,24841000,105742009,
0,0001564590-18-005593,20170331,,10742000,,17246000,,1904000,-1860000,
0,0001564590-18-005593,20170630,,12418000,,14520000,,2054000,-2742000,
0,0001564590-18-005593,20170930,175000,12641000,,15556000,,2422000,-3087000,
0,0001564590-18-005593,20171231,164748003.7,68081053.4,533000,57111000,73644000,37341000,54723000.02,
0,0001564590-18-005610,20140531,,,,,,5000,,
0,0001564590-18-005610,20141231,12688000,,,,,,1972000,
0,0001564590-18-005610,20151231,28062000,13984000,,-35979000,441000,1756000,19598000,
0,0001564590-18-005610,20160331,,,,-3367000,,,,
0,0001564590-18-005610,20160630,,,,-4034000,,,,
0,0001564590-18-005610,20160930,,,,-6457000,,,,
0,0001564590-18-005610,20161231,143985000,30928000,3051000,-52496000,86046000,7685000,-54361700,
0,0001564590-18-005610,20170331,,,,-9748000,,44000,,
0,0001564590-18-005610,20170630,,,,-20847000,,,,
0,0001564590-18-005610,20170930,,,,-13360000,,,,
0,0001564590-18-005610,20171130,,,,,,13000,,
0,0001564590-18-005610,20171231,425789000,158524000,27082000,-48302000,336582000,95622000,320403000,
0,0001564590-18-005628,20140630,,,,,,,16600000,
0,0001564590-18-005628,20141130,3900000,,,,50000000,,,
0,0001564590-18-005628,20141231,50667000,,,,,,240135000,
0,0001564590-18-005628,20151231,186196001.8,670319000,,483537000,28344000,229379000,337109000,
0,0001564590-18-005628,20160331,,14611000,,41463000,14873000,,4912000,
0,0001564590-18-005628,20160630,,14925000,,46372000,15334000,,7859000,
0,0001564590-18-005628,20160930,,15033000,,47019000,15760000,,7441000,
0,0001564590-18-005628,20161231,10073470000,138030002.6,208000,797073000,6531463000,776799000,1379319000,
0,0001564590-18-005628,20170331,,22874000,,47015000,18476000,,2095000,
0,0001564590-18-005628,20170630,,18235000,,62703000,20494000,,11566000,
0,0001564590-18-005628,20170930,,19009000,,61479000,20503000,,10623000,
0,0001564590-18-005628,20171231,12579451000,192711009.7,20221000,964490000,8343352000,902887000,1633152000,
0,0001564590-18-005631,20141231,10200000,15500000,,,,,-319000000,
0,0001564590-18-005631,20150331,37000000,,,,,,,
0,0001564590-18-005631,20151231,1777500000,644200000,,999500000,57200000,78100000,-180500000,
0,0001564590-18-005631,20160331,21100000,70400000,,74500000,,,,
0,0001564590-18-005631,20160630,,68900000,,195100000,,,,
0,0001564590-18-005631,20160930,,65100000,,185800000,,,,
0,0001564590-18-005631,20161231,3464900016,655100000,,1259900000,5348400000,215700000,-147400000,
0,0001564590-18-005631,20170331,201800000,66800000,,69100000,,,,
0,0001564590-18-005631,20170630,,68800000,,140800000,,,,
0,0001564590-18-005631,20170930,,66100000,,204000000,,,,
0,0001564590-18-005631,20171231,4806100061,619400000,,1172100000,6919100000,307100000,-13900000,
0,0001564590-18-005637,20080430,,,,,30000000,,,
0,0001564590-18-005637,20141231,80749000,,,,,,156153000,
0,0001564590-18-005637,20151231,200321002.1,226620000,,381088000,-5604000,31224000,222387000,
0,0001564590-18-005637,20161231,517444002.1,237928006,80222000,-167229000,170830000,5406000,60000000.01,
0,0001564590-18-005637,20170630,,,,,100000,851000,,
0,0001564590-18-005637,20171231,436022001.3,168707027.8,0,145646000,220507000,95539000,148003000,
0,0001564590-18-005639,20141231,192368000,29.63,,,,,1249802000,
0,0001564590-18-005639,20150630,,,,,458000,,,
0,0001564590-18-005639,20151231,6142671005,521462117.4,,1104889000,1105370000,1062938000,1510214015,
